date,rainfall_mm,temperature_c,humidity_pct
2022-03-07,0.0,27.21,27.72
2022-03-08,0.23,26.93,25.21
2022-03-09,0.97,26.78,28.44
2022-03-10,0.03,27.25,32.71
2022-03-11,0.12,28.16,28.99
2022-03-12,0.01,27.55,24.54
2022-03-13,0.0,27.04,18.69
2022-03-14,0.0,28.18,16.14
2022-03-15,0.0,29.52,19.42
2022-03-16,0.0,30.96,17.44
2022-03-17,0.0,30.87,16.8
2022-03-18,0.0,30.67,17.06
2022-03-19,0.0,30.96,19.91
2022-03-20,0.0,30.63,18.29
2022-03-21,0.0,30.59,17.78
2022-03-22,0.0,30.8,16.52
2022-03-23,0.0,31.34,16.87
2022-03-24,0.0,31.4,17.96
2022-03-25,0.0,31.95,19.57
2022-03-26,0.0,32.03,19.51
2022-03-27,0.0,31.9,18.98
2022-03-28,0.0,31.92,16.88
2022-03-29,0.0,31.75,15.37
2022-03-30,0.0,31.8,12.17
2022-03-31,0.0,31.69,12.89
2022-04-01,0.0,31.72,12.28
2022-04-02,0.0,32.16,11.94
2022-04-03,0.0,32.16,13.05
2022-04-04,0.0,32.75,12.95
2022-04-05,0.0,33.36,10.51
2022-04-06,0.0,32.76,13.45
2022-04-07,0.0,33.76,15.38
2022-04-08,0.0,34.01,15.76
2022-04-09,0.0,34.01,18.27
2022-04-10,0.0,34.01,19.52
2022-04-11,0.0,33.89,18.94
2022-04-12,0.0,34.14,20.28
2022-04-13,0.0,33.92,20.01
2022-04-14,0.0,33.46,24.24
2022-04-15,0.0,32.12,18.38
2022-04-16,0.0,32.42,16.52
2022-04-17,0.0,32.73,16.88
2022-04-18,0.0,33.31,16.38
2022-04-19,0.0,33.97,14.37
2022-04-20,0.0,34.84,14.6
2022-04-21,0.0,34.85,17.99
2022-04-22,0.0,34.23,23.11
2022-04-23,0.66,33.26,34.55
2022-04-24,0.13,33.25,31.05
2022-04-25,0.0,34.37,19.26
2022-04-26,0.0,34.37,15.85
2022-04-27,0.0,35.3,16.02
2022-04-28,0.0,35.74,12.87
2022-04-29,0.0,35.83,15.3
2022-04-30,0.0,35.79,17.23
2022-05-01,0.0,34.98,20.0
2022-05-02,0.01,34.27,21.89
2022-05-03,0.0,34.65,24.49
2022-05-04,0.0,34.73,27.31
2022-05-05,0.0,34.6,19.29
2022-05-06,0.0,34.47,19.7
2022-05-07,0.0,34.96,20.24
2022-05-08,0.0,36.0,17.98
2022-05-09,0.0,35.86,15.62
2022-05-10,0.0,36.25,18.92
2022-05-11,0.0,36.19,27.01
2022-05-12,0.9,34.16,27.78
2022-05-13,0.0,35.73,25.92
2022-05-14,0.0,35.69,28.44
2022-05-15,0.14,35.63,27.96
2022-05-16,0.5,35.72,27.27
2022-05-17,0.01,35.26,28.6
2022-05-18,0.0,35.73,29.39
2022-05-19,0.7,35.94,29.4
2022-05-20,2.54,35.19,35.23
2022-05-21,0.16,33.72,32.3
2022-05-22,0.0,32.7,39.85
2022-05-23,0.0,33.1,40.81
2022-05-24,0.13,33.55,38.11
2022-05-25,2.26,33.71,38.94
2022-05-26,1.76,34.35,35.21
2022-05-27,0.01,33.15,36.3
2022-05-28,0.0,33.18,38.46
2022-05-29,0.0,33.38,39.75
2022-05-30,0.0,34.12,37.86
2022-05-31,0.19,33.81,38.43
2022-06-01,1.02,34.37,33.11
2022-06-02,0.0,35.41,27.31
2022-06-03,0.0,35.23,26.97
2022-06-04,0.09,35.15,27.73
2022-06-05,0.17,35.8,24.93
2022-06-06,0.0,35.8,27.5
2022-06-07,0.0,34.69,30.32
2022-06-08,1.59,34.3,33.87
2022-06-09,5.4,32.48,46.15
2022-06-10,1.56,31.68,48.87
2022-06-11,16.65,30.33,59.41
2022-06-12,7.65,27.91,72.87
2022-06-13,1.65,28.73,66.4
2022-06-14,2.92,29.03,67.49
2022-06-15,2.35,29.4,63.19
2022-06-16,32.18,27.55,76.92
2022-06-17,0.79,27.31,75.35
2022-06-18,12.0,27.21,79.78
2022-06-19,5.88,27.54,75.57
2022-06-20,6.34,26.97,80.42
2022-06-21,16.33,27.8,74.66
2022-06-22,15.26,26.12,83.56
2022-06-23,2.44,28.19,73.32
2022-06-24,8.25,27.69,76.4
2022-06-25,2.03,27.21,75.13
2022-06-26,1.32,27.43,73.35
2022-06-27,26.0,26.95,78.35
2022-06-28,24.23,26.25,81.01
2022-06-29,4.86,27.65,77.86
2022-06-30,5.8,26.05,84.29
2022-07-01,3.53,27.16,75.64
2022-07-02,5.76,26.54,80.82
2022-07-03,15.67,26.64,82.13
2022-07-04,24.76,25.88,85.0
2022-07-05,24.28,25.22,86.87
2022-07-06,15.12,25.98,84.21
2022-07-07,23.21,25.83,85.87
2022-07-08,34.88,25.53,87.24
2022-07-09,38.0,25.34,88.7
2022-07-10,16.73,24.66,89.02
2022-07-11,15.07,24.49,88.89
2022-07-12,48.62,24.54,92.41
2022-07-13,47.72,24.41,93.24
2022-07-14,31.87,24.3,91.84
2022-07-15,4.56,25.38,86.96
2022-07-16,0.94,26.27,84.17
2022-07-17,9.17,25.52,88.14
2022-07-18,66.32,24.07,91.2
2022-07-19,4.66,25.08,86.54
2022-07-20,7.82,26.0,86.0
2022-07-21,0.88,24.88,89.31
2022-07-22,7.76,24.4,90.52
2022-07-23,11.79,24.53,89.47
2022-07-24,5.19,24.3,91.01
2022-07-25,5.48,25.65,85.58
2022-07-26,18.41,24.7,88.81
2022-07-27,4.88,25.68,84.96
2022-07-28,10.0,25.57,87.77
2022-07-29,4.69,25.29,89.06
2022-07-30,13.74,25.39,88.25
2022-07-31,0.62,26.08,83.49
2022-08-01,0.0,25.99,85.35
2022-08-02,0.01,25.35,87.78
2022-08-03,9.08,26.3,86.54
2022-08-04,13.69,25.57,93.12
2022-08-05,4.93,26.4,86.06
2022-08-06,4.26,25.46,86.12
2022-08-07,14.55,24.82,89.72
2022-08-08,20.42,24.91,91.35
2022-08-09,18.47,25.32,91.23
2022-08-10,20.61,24.21,91.53
2022-08-11,1.55,25.15,87.24
2022-08-12,1.36,25.21,85.67
2022-08-13,3.53,24.92,88.03
2022-08-14,7.95,24.59,89.14
2022-08-15,11.27,23.73,90.78
2022-08-16,0.94,24.72,86.27
2022-08-17,0.07,25.5,84.8
2022-08-18,0.03,25.52,85.5
2022-08-19,0.23,25.83,85.27
2022-08-20,0.6,25.32,87.55
2022-08-21,0.64,24.86,87.47
2022-08-22,0.19,24.77,86.59
2022-08-23,0.66,25.93,84.12
2022-08-24,0.65,25.38,84.55
2022-08-25,0.28,25.28,83.6
2022-08-26,1.29,25.41,84.96
2022-08-27,0.05,25.05,84.11
2022-08-28,0.0,24.69,82.94
2022-08-29,4.21,24.69,85.89
2022-08-30,5.36,25.59,85.89
2022-08-31,4.76,26.31,87.39
2022-09-01,9.6,26.23,87.31
2022-09-02,1.18,26.65,83.88
2022-09-03,2.92,27.1,82.73
2022-09-04,11.02,25.67,88.51
2022-09-05,1.88,25.3,86.83
2022-09-06,11.03,25.83,83.79
2022-09-07,8.98,25.86,84.34
2022-09-08,13.17,26.02,86.83
2022-09-09,6.24,25.58,89.86
2022-09-10,12.75,25.6,89.59
2022-09-11,17.58,25.36,90.12
2022-09-12,30.29,24.79,94.07
2022-09-13,21.23,24.88,91.5
2022-09-14,0.76,24.83,88.81
2022-09-15,1.85,25.19,88.08
2022-09-16,7.7,24.66,90.05
2022-09-17,11.52,24.86,89.01
2022-09-18,4.97,25.11,86.69
2022-09-19,3.05,25.22,88.4
2022-09-20,0.48,24.92,89.2
2022-09-21,0.85,24.29,88.91
2022-09-22,0.35,23.87,88.55
2022-09-23,0.02,23.57,86.24
2022-09-24,0.0,24.11,83.33
2022-09-25,0.0,24.82,83.42
2022-09-26,9.64,24.4,86.6
2022-09-27,3.38,24.92,85.7
2022-09-28,4.15,25.33,87.34
2022-09-29,0.79,25.5,84.72
2022-09-30,0.11,25.56,82.75
2022-10-01,2.06,25.19,83.93
2022-10-02,0.73,24.53,84.73
2022-10-03,0.49,24.6,84.61
2022-10-04,0.06,24.54,86.49
2022-10-05,9.09,24.5,89.65
2022-10-06,17.3,24.0,90.74
2022-10-07,10.68,24.91,88.99
2022-10-08,1.06,24.59,86.87
2022-10-09,9.17,25.31,86.1
2022-10-10,2.65,24.96,88.8
2022-10-11,9.24,24.1,92.19
2022-10-12,7.3,24.22,88.25
2022-10-13,1.84,23.62,90.96
2022-10-14,14.27,23.85,90.78
2022-10-15,0.89,22.92,82.32
2022-10-16,2.44,22.96,86.9
2022-10-17,3.76,24.85,87.82
2022-10-18,5.23,24.63,88.62
2022-10-19,1.94,24.15,86.55
2022-10-20,1.58,24.0,88.19
2022-10-21,0.78,23.29,86.51
2022-10-22,0.07,20.85,78.47
2022-10-23,0.0,20.62,80.18
2022-10-24,0.0,20.72,75.05
2022-10-25,0.0,20.64,71.76
2022-10-26,0.0,21.12,71.59
2022-10-27,0.0,20.43,73.78
2022-10-28,0.0,20.26,68.48
2022-10-29,0.0,20.14,73.66
2022-10-30,0.0,20.72,76.19
2022-10-31,0.0,20.38,77.58
2022-11-01,0.0,19.28,78.28
2022-11-02,0.0,20.36,79.91
2022-11-03,0.0,20.2,75.33
2022-11-04,0.0,20.35,72.92
2022-11-05,0.0,21.43,65.7
2022-11-06,0.0,22.75,62.22
2022-11-07,0.0,22.21,70.13
2022-11-08,0.0,22.13,77.08
2022-11-09,0.0,20.81,79.88
2022-11-10,0.0,19.98,79.47
2022-11-11,0.0,20.48,81.38
2022-11-12,0.0,20.57,82.63
2022-11-13,0.0,19.41,81.96
2022-11-14,0.0,19.14,78.66
2022-11-15,0.0,18.88,72.86
2022-11-16,0.0,19.44,66.36
2022-11-17,0.0,19.59,69.0
2022-11-18,0.0,18.04,76.69
2022-11-19,0.0,16.9,73.39
2022-11-20,0.0,16.26,68.52
2022-11-21,0.0,18.08,67.71
2022-11-22,0.0,19.34,74.99
2022-11-23,0.0,19.54,76.48
2022-11-24,0.0,19.11,73.41
2022-11-25,0.0,18.88,76.94
2022-11-26,0.0,19.36,71.99
2022-11-27,0.0,18.76,68.23
2022-11-28,0.0,18.75,66.98
2022-11-29,0.0,18.47,69.91
2022-11-30,0.0,18.08,71.64
2022-12-01,0.0,18.68,73.23
2022-12-02,0.0,20.33,70.0
2022-12-03,0.0,21.09,66.65
2022-12-04,0.0,20.81,72.87
2022-12-05,0.0,19.93,76.82
2022-12-06,0.0,20.32,76.09
2022-12-07,0.0,19.55,77.01
2022-12-08,0.0,16.39,66.72
2022-12-09,0.0,15.72,68.25
2022-12-10,0.0,19.12,75.49
2022-12-11,0.19,21.3,80.47
2022-12-12,0.11,21.5,88.24
2022-12-13,1.76,22.58,84.86
2022-12-14,2.58,22.63,85.47
2022-12-15,0.38,22.1,76.83
2022-12-16,0.0,22.88,75.81
2022-12-17,0.0,22.61,74.62
2022-12-18,0.0,20.48,62.92
2022-12-19,0.0,19.98,56.09
2022-12-20,0.0,19.99,56.79
2022-12-21,0.0,19.87,61.94
2022-12-22,0.0,20.34,65.0
2022-12-23,0.0,21.87,55.69
2022-12-24,0.0,21.0,61.31
2022-12-25,0.0,21.02,61.28
2022-12-26,0.0,21.94,64.06
2022-12-27,0.0,22.51,67.04
2022-12-28,0.0,21.09,66.0
2022-12-29,0.0,20.76,60.88
2022-12-30,0.0,21.97,54.52
2022-12-31,0.0,20.03,60.08
2023-01-01,0.0,19.1,60.58
2023-01-02,0.0,18.67,64.07
2023-01-03,0.03,19.37,65.06
2023-01-04,0.02,19.13,73.86
2023-01-05,0.0,18.95,82.36
2023-01-06,0.0,19.33,75.81
2023-01-07,0.0,18.52,65.47
2023-01-08,0.0,16.4,49.19
2023-01-09,0.0,17.04,43.66
2023-01-10,0.0,19.71,38.15
2023-01-11,0.0,20.3,39.8
2023-01-12,0.0,20.12,41.96
2023-01-13,0.0,19.59,48.29
2023-01-14,0.0,18.16,53.05
2023-01-15,0.0,18.24,48.8
2023-01-16,0.0,19.48,55.12
2023-01-17,0.0,20.62,53.42
2023-01-18,0.0,20.03,52.48
2023-01-19,0.0,20.92,58.3
2023-01-20,0.0,21.97,52.89
2023-01-21,0.0,22.04,48.43
2023-01-22,0.0,21.96,47.29
2023-01-23,0.0,21.68,54.56
2023-01-24,0.06,23.17,56.41
2023-01-25,0.45,23.3,57.36
2023-01-26,0.01,22.7,55.99
2023-01-27,0.0,22.24,52.63
2023-01-28,0.0,22.28,47.72
2023-01-29,0.0,22.98,44.7
2023-01-30,0.0,23.78,51.26
2023-01-31,0.0,23.51,49.42
2023-02-01,0.0,22.6,47.19
2023-02-02,0.0,20.56,28.68
2023-02-03,0.0,20.3,23.88
2023-02-04,0.0,21.57,24.65
2023-02-05,0.0,22.3,22.74
2023-02-06,0.0,23.39,23.0
2023-02-07,0.0,22.28,27.19
2023-02-08,0.0,22.44,26.07
2023-02-09,0.0,23.22,21.66
2023-02-10,0.0,25.47,19.07
2023-02-11,0.0,24.54,18.52
2023-02-12,0.0,23.34,24.31
2023-02-13,0.0,22.35,19.19
2023-02-14,0.0,23.08,14.87
2023-02-15,0.0,24.34,16.98
2023-02-16,0.0,24.65,19.47
2023-02-17,0.0,24.36,23.62
2023-02-18,0.0,24.69,24.35
2023-02-19,0.0,25.65,21.79
2023-02-20,0.0,27.43,16.86
2023-02-21,0.0,26.74,15.97
2023-02-22,0.0,25.6,14.18
2023-02-23,0.0,25.46,17.8
2023-02-24,0.0,25.61,16.11
2023-02-25,0.0,25.7,15.18
2023-02-26,0.0,26.05,15.24
2023-02-27,0.0,27.18,15.33
2023-02-28,0.0,27.49,22.89
2023-03-01,0.0,27.59,24.16
2023-03-02,0.0,27.18,27.4
2023-03-03,0.0,28.44,26.91
2023-03-04,0.0,28.59,27.63
2023-03-05,0.01,28.65,25.72
2023-03-06,0.28,27.91,24.77
2023-03-07,2.98,25.88,31.2
2023-03-08,0.04,27.1,28.06
2023-03-09,0.0,26.38,24.84
2023-03-10,0.0,26.62,25.26
2023-03-11,0.0,27.54,23.37
2023-03-12,0.0,27.81,23.29
2023-03-13,0.0,27.75,24.99
2023-03-14,0.0,28.65,26.11
2023-03-15,0.75,28.82,25.02
2023-03-16,2.34,27.53,39.51
2023-03-17,2.1,26.41,50.02
2023-03-18,1.78,25.95,51.49
2023-03-19,1.46,25.48,50.74
2023-03-20,0.0,25.36,44.31
2023-03-21,0.0,25.82,39.76
2023-03-22,0.0,26.27,41.44
2023-03-23,0.0,26.71,39.32
2023-03-24,0.0,27.96,36.0
2023-03-25,0.0,28.41,32.85
2023-03-26,0.0,28.0,25.44
2023-03-27,0.0,27.58,24.0
2023-03-28,0.0,27.99,23.33
2023-03-29,0.0,29.23,21.66
2023-03-30,0.0,29.16,24.57
2023-03-31,0.0,28.6,34.79
2023-04-01,0.0,27.77,24.37
2023-04-02,0.0,28.65,27.42
2023-04-03,0.0,29.19,25.11
2023-04-04,0.0,30.05,25.91
2023-04-05,0.0,30.75,25.8
2023-04-06,0.0,31.14,23.58
2023-04-07,5.92,30.36,33.72
2023-04-08,7.48,25.53,62.55
2023-04-09,3.91,28.36,54.57
2023-04-10,0.67,29.32,50.06
2023-04-11,0.0,31.42,38.97
2023-04-12,0.12,31.77,34.32
2023-04-13,0.0,31.13,35.11
2023-04-14,0.09,28.97,42.94
2023-04-15,0.23,26.72,46.6
2023-04-16,0.0,30.71,32.46
2023-04-17,0.0,32.47,24.81
2023-04-18,0.0,33.08,23.56
2023-04-19,0.17,33.46,24.06
2023-04-20,0.89,33.52,25.17
2023-04-21,1.68,32.11,29.12
2023-04-22,0.49,31.33,24.09
2023-04-23,0.39,30.87,28.66
2023-04-24,0.0,31.23,21.29
2023-04-25,1.54,30.56,37.0
2023-04-26,1.22,29.48,48.76
2023-04-27,3.76,29.99,48.48
2023-04-28,3.88,28.17,57.47
2023-04-29,16.58,27.73,64.6
2023-04-30,4.66,27.21,68.32
2023-05-01,2.49,27.59,62.5
2023-05-02,10.44,27.15,63.62
2023-05-03,2.46,27.28,67.2
2023-05-04,4.48,28.16,61.73
2023-05-05,0.07,29.07,59.89
2023-05-06,0.0,29.99,56.77
2023-05-07,0.0,31.06,50.23
2023-05-08,0.18,31.81,47.54
2023-05-09,0.01,32.36,47.42
2023-05-10,0.0,32.52,38.29
2023-05-11,0.0,32.85,34.48
2023-05-12,0.0,33.2,29.02
2023-05-13,0.0,33.74,21.26
2023-05-14,0.0,34.36,25.84
2023-05-15,0.0,33.63,30.14
2023-05-16,0.0,33.09,31.41
2023-05-17,0.0,33.83,34.2
2023-05-18,0.0,34.45,27.76
2023-05-19,0.0,34.33,23.93
2023-05-20,0.0,35.03,23.05
2023-05-21,0.08,35.46,24.78
2023-05-22,0.03,35.35,25.35
2023-05-23,0.07,35.75,24.6
2023-05-24,0.06,35.32,25.38
2023-05-25,1.0,33.91,29.03
2023-05-26,0.0,32.89,31.65
2023-05-27,0.0,33.83,31.99
2023-05-28,0.0,33.92,36.2
2023-05-29,1.81,34.36,33.18
2023-05-30,0.64,34.43,29.02
2023-05-31,0.44,34.44,24.38
2023-06-01,0.0,34.99,23.49
2023-06-02,0.0,34.07,28.8
2023-06-03,0.32,33.72,38.6
2023-06-04,2.35,33.06,40.62
2023-06-05,0.1,33.47,36.8
2023-06-06,2.52,33.93,37.55
2023-06-07,0.81,34.15,34.31
2023-06-08,0.0,34.11,36.71
2023-06-09,0.0,34.8,35.82
2023-06-10,1.72,34.38,39.37
2023-06-11,0.42,33.95,42.42
2023-06-12,0.03,34.74,37.64
2023-06-13,0.0,34.67,38.06
2023-06-14,0.05,33.96,38.73
2023-06-15,0.01,33.93,38.13
2023-06-16,0.0,33.88,41.5
2023-06-17,0.13,33.28,43.48
2023-06-18,0.0,33.59,42.2
2023-06-19,0.0,33.72,38.92
2023-06-20,0.0,33.65,43.28
2023-06-21,0.17,30.74,55.74
2023-06-22,2.78,30.02,56.64
2023-06-23,0.96,30.11,52.87
2023-06-24,2.55,29.95,57.5
2023-06-25,0.62,31.13,50.07
2023-06-26,12.35,27.73,54.65
2023-06-27,5.8,25.39,67.49
2023-06-28,2.88,26.69,70.27
2023-06-29,3.62,27.23,67.82
2023-06-30,0.05,26.2,67.98
2023-07-01,1.51,28.91,65.5
2023-07-02,3.05,29.28,67.62
2023-07-03,2.67,30.12,66.37
2023-07-04,21.13,28.7,77.97
2023-07-05,20.62,26.95,83.05
2023-07-06,28.2,26.77,83.85
2023-07-07,9.2,26.65,83.02
2023-07-08,12.38,27.22,78.57
2023-07-09,2.47,25.72,81.57
2023-07-10,5.55,27.15,77.36
2023-07-11,19.04,26.5,80.61
2023-07-12,26.04,26.58,79.69
2023-07-13,23.94,25.9,83.27
2023-07-14,5.11,27.11,76.97
2023-07-15,8.61,25.33,84.17
2023-07-16,6.94,25.68,83.26
2023-07-17,5.29,26.84,78.14
2023-07-18,48.56,25.32,88.96
2023-07-19,9.07,26.44,85.58
2023-07-20,8.06,26.82,88.2
2023-07-21,52.21,25.25,90.07
2023-07-22,53.4,25.09,90.51
2023-07-23,7.96,25.52,87.66
2023-07-24,6.36,26.99,82.92
2023-07-25,9.81,26.44,84.73
2023-07-26,9.92,25.81,86.46
2023-07-27,39.57,26.17,86.8
2023-07-28,14.48,25.52,88.86
2023-07-29,1.66,25.83,85.58
2023-07-30,1.67,25.91,85.21
2023-07-31,0.4,26.02,85.12
2023-08-01,1.15,26.0,85.4
2023-08-02,2.48,25.29,86.12
2023-08-03,1.81,24.67,86.02
2023-08-04,0.27,25.83,82.47
2023-08-05,2.72,25.61,82.91
2023-08-06,0.95,25.94,81.85
2023-08-07,0.04,25.84,79.24
2023-08-08,0.0,25.56,81.74
2023-08-09,0.0,25.27,84.11
2023-08-10,0.21,26.2,80.27
2023-08-11,0.45,25.63,82.32
2023-08-12,0.27,26.22,80.1
2023-08-13,2.08,25.13,82.7
2023-08-14,2.25,25.48,81.38
2023-08-15,1.42,25.56,80.6
2023-08-16,0.47,26.13,80.07
2023-08-17,0.59,25.99,80.22
2023-08-18,7.92,24.1,88.28
2023-08-19,18.29,24.29,88.36
2023-08-20,13.75,24.4,89.14
2023-08-21,1.22,25.45,84.09
2023-08-22,9.2,26.06,83.56
2023-08-23,1.53,26.09,83.21
2023-08-24,0.63,25.93,82.84
2023-08-25,0.66,26.07,82.81
2023-08-26,1.21,26.11,82.86
2023-08-27,3.22,25.76,82.98
2023-08-28,0.21,25.57,80.71
2023-08-29,0.0,25.6,80.42
2023-08-30,0.0,25.63,79.96
2023-08-31,2.79,25.82,80.87
2023-09-01,0.48,26.69,80.49
2023-09-02,0.36,26.97,79.1
2023-09-03,4.26,26.18,80.23
2023-09-04,4.15,26.28,81.69
2023-09-05,8.88,25.88,81.79
2023-09-06,8.54,25.78,82.73
2023-09-07,14.61,25.19,90.71
2023-09-08,7.81,24.97,91.59
2023-09-09,7.87,25.39,86.83
2023-09-10,3.24,24.77,86.74
2023-09-11,0.14,25.33,82.19
2023-09-12,0.06,25.54,80.61
2023-09-13,0.21,25.38,81.14
2023-09-14,6.67,24.13,88.65
2023-09-15,4.45,24.13,89.93
2023-09-16,1.58,23.88,83.85
2023-09-17,4.86,25.34,82.43
2023-09-18,2.28,25.91,82.79
2023-09-19,0.77,26.4,81.81
2023-09-20,0.26,26.11,82.3
2023-09-21,22.52,25.14,90.14
2023-09-22,9.71,25.37,89.2
2023-09-23,9.32,25.44,89.97
2023-09-24,12.62,25.29,89.29
2023-09-25,3.56,25.19,89.64
2023-09-26,5.99,25.6,86.57
2023-09-27,4.02,25.83,86.74
2023-09-28,2.91,25.97,85.19
2023-09-29,13.09,26.14,83.64
2023-09-30,4.65,26.06,80.71
2023-10-01,0.25,25.95,79.68
2023-10-02,0.08,25.41,81.37
2023-10-03,0.03,24.96,80.49
2023-10-04,0.0,24.17,75.83
2023-10-05,0.0,23.77,79.04
2023-10-06,0.0,23.7,79.67
2023-10-07,0.0,24.59,80.86
2023-10-08,0.0,24.79,78.0
2023-10-09,0.0,24.71,77.13
2023-10-10,0.0,24.33,78.49
2023-10-11,0.0,24.84,75.05
2023-10-12,0.0,25.18,74.61
2023-10-13,0.0,25.43,75.32
2023-10-14,0.0,25.27,71.64
2023-10-15,0.0,25.31,67.87
2023-10-16,0.02,25.47,68.65
2023-10-17,0.02,25.05,73.87
2023-10-18,0.06,25.21,73.56
2023-10-19,0.06,25.03,73.27
2023-10-20,1.78,24.02,78.79
2023-10-21,0.18,23.34,80.09
2023-10-22,0.0,23.15,72.87
2023-10-23,0.0,23.29,74.26
2023-10-24,0.0,22.67,71.09
2023-10-25,0.0,22.3,65.73
2023-10-26,0.0,22.3,61.53
2023-10-27,0.0,22.51,60.73
2023-10-28,0.0,21.4,65.68
2023-10-29,0.0,21.56,63.75
2023-10-30,0.0,20.3,69.32
2023-10-31,0.0,20.32,72.0
2023-11-01,0.0,21.36,73.08
2023-11-02,0.0,21.89,68.93
2023-11-03,0.0,23.32,66.94
2023-11-04,0.0,22.88,66.19
2023-11-05,0.0,22.64,65.67
2023-11-06,0.0,22.63,74.01
2023-11-07,0.0,22.33,67.12
2023-11-08,0.18,23.09,65.25
2023-11-09,0.08,23.08,63.65
2023-11-10,0.0,23.11,62.51
2023-11-11,0.0,23.67,62.43
2023-11-12,0.0,23.48,62.01
2023-11-13,0.0,22.36,67.81
2023-11-14,0.0,22.45,62.22
2023-11-15,0.0,21.08,65.53
2023-11-16,0.0,20.54,67.35
2023-11-17,0.0,20.71,64.91
2023-11-18,0.0,21.62,64.15
2023-11-19,0.0,22.81,68.75
2023-11-20,0.0,22.25,67.73
2023-11-21,0.0,21.41,67.27
2023-11-22,0.0,21.4,67.35
2023-11-23,0.0,21.93,69.52
2023-11-24,0.0,22.23,72.52
2023-11-25,0.0,22.2,71.08
2023-11-26,2.42,21.44,73.0
2023-11-27,47.43,21.04,88.24
2023-11-28,16.69,22.41,85.48
2023-11-29,4.96,22.17,83.97
2023-11-30,5.77,22.51,80.81
2023-12-01,1.12,21.75,79.42
2023-12-02,0.05,22.64,75.94
2023-12-03,0.0,22.61,74.88
2023-12-04,0.1,22.43,75.41
2023-12-05,0.01,21.61,78.2
2023-12-06,0.53,20.26,86.24
2023-12-07,0.2,21.25,82.22
2023-12-08,0.01,20.68,74.71
2023-12-09,0.0,20.13,68.5
2023-12-10,0.0,19.42,67.96
2023-12-11,0.0,19.64,68.54
2023-12-12,0.0,20.41,70.51
2023-12-13,0.0,20.44,73.43
2023-12-14,0.0,19.86,73.35
2023-12-15,0.0,18.98,70.82
2023-12-16,0.0,18.27,66.41
2023-12-17,0.0,18.26,65.35
2023-12-18,0.0,17.89,66.88
2023-12-19,0.0,16.12,57.36
2023-12-20,0.0,15.87,58.04
2023-12-21,0.0,18.11,51.37
2023-12-22,0.0,19.53,52.7
2023-12-23,0.0,19.69,55.69
2023-12-24,0.0,18.83,56.63
2023-12-25,0.0,19.55,57.67
2023-12-26,0.0,19.53,60.7
2023-12-27,0.0,19.11,65.1
2023-12-28,0.0,19.56,65.27
2023-12-29,0.0,20.19,67.05
2023-12-30,0.0,20.66,66.48
2023-12-31,0.0,20.62,62.65
2024-01-01,0.0,20.45,64.23
2024-01-02,0.0,20.8,64.24
2024-01-03,0.0,21.6,64.32
2024-01-04,0.0,22.58,62.16
