date,rainfall_mm,temperature_c,humidity_pct
2022-04-13,0.0,35.33,25.84
2022-04-14,0.0,35.17,26.9
2022-04-15,0.0,34.93,23.49
2022-04-16,0.0,34.15,20.4
2022-04-17,0.0,34.6,25.98
2022-04-18,0.0,35.63,21.63
2022-04-19,0.0,35.72,17.34
2022-04-20,0.0,35.72,17.16
2022-04-21,0.0,36.0,16.69
2022-04-22,0.05,35.04,28.61
2022-04-23,0.58,31.47,42.62
2022-04-24,0.79,31.59,41.17
2022-04-25,0.0,35.21,24.43
2022-04-26,0.02,35.36,18.22
2022-04-27,0.0,36.22,15.91
2022-04-28,0.0,36.61,20.32
2022-04-29,0.0,36.7,18.66
2022-04-30,0.0,36.6,16.01
2022-05-01,0.02,36.14,17.05
2022-05-02,0.0,36.12,19.59
2022-05-03,0.39,36.21,20.37
2022-05-04,0.63,36.1,28.34
2022-05-05,0.09,36.28,26.67
2022-05-06,0.0,35.72,18.32
2022-05-07,0.0,35.97,19.13
2022-05-08,0.0,36.25,21.66
2022-05-09,0.01,36.66,19.75
2022-05-10,0.0,36.16,21.91
2022-05-11,0.0,34.8,34.72
2022-05-12,0.42,35.5,30.67
2022-05-13,2.86,35.97,30.22
2022-05-14,0.04,36.6,28.34
2022-05-15,2.64,37.22,28.06
2022-05-16,6.75,33.88,45.03
2022-05-17,0.36,31.65,56.56
2022-05-18,0.29,33.67,43.86
2022-05-19,2.49,33.26,45.51
2022-05-20,1.44,32.24,51.55
2022-05-21,0.32,31.49,42.71
2022-05-22,0.0,32.58,41.54
2022-05-23,0.0,33.2,40.15
2022-05-24,0.05,33.96,37.13
2022-05-25,2.17,34.4,38.24
2022-05-26,3.15,34.2,38.54
2022-05-27,0.72,33.16,37.33
2022-05-28,0.0,33.4,37.14
2022-05-29,0.0,34.02,36.73
2022-05-30,0.34,35.15,34.85
2022-05-31,0.71,35.24,35.62
2022-06-01,0.65,34.15,34.86
2022-06-02,0.0,35.68,30.93
2022-06-03,0.0,36.36,26.55
2022-06-04,0.01,35.77,26.77
2022-06-05,0.0,36.77,26.16
2022-06-06,0.0,36.71,28.15
2022-06-07,0.0,36.09,29.82
2022-06-08,4.53,35.82,33.05
2022-06-09,6.28,32.08,52.29
2022-06-10,0.39,30.95,55.0
2022-06-11,9.17,30.46,60.91
2022-06-12,4.91,28.41,71.34
2022-06-13,5.29,27.94,68.62
2022-06-14,2.95,29.55,65.82
2022-06-15,0.71,29.46,64.48
2022-06-16,13.61,28.43,72.49
2022-06-17,0.58,28.56,70.58
2022-06-18,4.91,28.7,72.8
2022-06-19,2.38,28.31,72.6
2022-06-20,8.72,27.79,76.16
2022-06-21,11.12,28.05,72.48
2022-06-22,7.62,26.34,82.18
2022-06-23,12.8,27.61,74.54
2022-06-24,8.27,27.62,75.87
2022-06-25,3.27,27.79,72.71
2022-06-26,1.25,26.99,76.93
2022-06-27,3.06,27.52,72.98
2022-06-28,3.27,27.81,71.68
2022-06-29,3.72,28.66,72.51
2022-06-30,3.44,27.5,74.61
2022-07-01,7.97,28.64,67.03
2022-07-02,12.66,27.8,75.79
2022-07-03,24.45,26.7,82.57
2022-07-04,26.98,25.99,83.49
2022-07-05,21.43,26.53,81.3
2022-07-06,16.31,26.64,81.65
2022-07-07,21.92,25.9,84.76
2022-07-08,54.44,25.74,88.19
2022-07-09,44.4,25.22,91.38
2022-07-10,41.8,25.25,88.54
2022-07-11,25.06,24.71,89.18
2022-07-12,54.18,24.18,91.28
2022-07-13,141.3,24.22,92.63
2022-07-14,19.69,24.11,91.42
2022-07-15,0.79,25.29,86.08
2022-07-16,4.28,26.44,84.02
2022-07-17,14.89,25.35,90.28
2022-07-18,27.65,24.23,89.26
2022-07-19,4.67,25.87,85.17
2022-07-20,10.21,26.51,84.98
2022-07-21,7.13,25.84,87.16
2022-07-22,27.06,24.67,91.73
2022-07-23,23.85,24.53,91.51
2022-07-24,5.5,25.3,88.37
2022-07-25,8.08,25.85,84.46
2022-07-26,27.11,24.54,90.89
2022-07-27,4.75,25.81,86.62
2022-07-28,7.15,25.59,91.11
2022-07-29,8.72,25.97,89.61
2022-07-30,3.72,26.17,87.78
2022-07-31,0.05,26.76,83.32
2022-08-01,0.38,26.44,86.04
2022-08-02,1.19,26.23,87.03
2022-08-03,13.11,26.6,87.37
2022-08-04,20.71,26.11,91.74
2022-08-05,10.8,26.25,88.19
2022-08-06,8.05,25.39,88.61
2022-08-07,18.72,24.59,90.04
2022-08-08,10.95,24.54,90.02
2022-08-09,20.3,24.41,92.51
2022-08-10,4.32,24.16,89.72
2022-08-11,0.12,25.45,86.49
2022-08-12,0.13,25.68,85.12
2022-08-13,6.62,25.34,86.75
2022-08-14,8.54,24.65,90.38
2022-08-15,4.81,24.25,89.56
2022-08-16,0.53,25.22,85.38
2022-08-17,0.16,26.05,83.9
2022-08-18,0.31,25.89,85.28
2022-08-19,0.2,25.97,85.46
2022-08-20,0.53,25.91,86.73
2022-08-21,0.05,25.68,85.81
2022-08-22,0.27,25.65,84.82
2022-08-23,0.02,26.19,84.03
2022-08-24,1.89,26.0,83.28
2022-08-25,1.85,25.91,81.53
2022-08-26,4.05,26.33,83.17
2022-08-27,1.01,25.88,84.65
2022-08-28,0.04,25.27,83.46
2022-08-29,11.64,25.58,81.85
2022-08-30,1.31,26.34,83.76
2022-08-31,1.93,26.4,85.2
2022-09-01,2.7,26.42,85.23
2022-09-02,0.51,26.76,84.11
2022-09-03,3.99,27.69,80.1
2022-09-04,14.95,26.51,87.15
2022-09-05,1.24,25.23,87.72
2022-09-06,2.98,26.22,83.73
2022-09-07,2.04,26.64,82.55
2022-09-08,19.02,26.3,85.58
2022-09-09,23.72,25.87,90.5
2022-09-10,25.9,25.59,92.92
2022-09-11,41.58,25.06,90.85
2022-09-12,14.74,24.75,91.73
2022-09-13,1.88,25.92,86.33
2022-09-14,0.06,25.61,85.26
2022-09-15,0.06,25.85,85.81
2022-09-16,1.52,25.63,87.93
2022-09-17,7.82,25.51,87.52
2022-09-18,2.78,25.73,84.32
2022-09-19,2.21,25.12,90.87
2022-09-20,7.0,24.87,88.8
2022-09-21,2.81,24.36,90.79
2022-09-22,2.4,24.51,88.42
2022-09-23,0.19,23.99,84.61
2022-09-24,0.0,24.75,80.53
2022-09-25,0.01,25.21,82.85
2022-09-26,11.82,25.18,87.17
2022-09-27,1.96,25.69,84.99
2022-09-28,5.84,25.84,86.67
2022-09-29,1.97,26.04,83.82
2022-09-30,0.08,25.88,82.03
2022-10-01,0.85,25.7,84.09
2022-10-02,0.08,25.2,84.39
2022-10-03,0.0,25.38,83.54
2022-10-04,0.0,25.22,85.85
2022-10-05,6.37,25.68,86.63
2022-10-06,12.06,24.66,90.9
2022-10-07,2.96,25.32,89.01
2022-10-08,0.9,25.28,85.51
2022-10-09,6.19,25.58,85.78
2022-10-10,5.44,24.8,90.33
2022-10-11,7.79,25.17,89.09
2022-10-12,3.57,25.09,88.51
2022-10-13,2.07,24.73,90.41
2022-10-14,18.97,24.41,90.98
2022-10-15,3.74,24.52,87.83
2022-10-16,2.27,24.87,88.35
2022-10-17,0.64,25.41,87.11
2022-10-18,0.51,25.59,84.59
2022-10-19,0.54,25.17,86.08
2022-10-20,1.16,25.22,86.59
2022-10-21,2.26,24.14,86.1
2022-10-22,0.12,20.86,79.66
2022-10-23,0.0,20.74,81.11
2022-10-24,0.0,21.13,77.04
2022-10-25,0.0,21.25,70.86
2022-10-26,0.0,21.19,71.21
2022-10-27,0.0,20.72,71.24
2022-10-28,0.0,20.35,69.57
2022-10-29,0.0,19.96,74.71
2022-10-30,0.0,20.23,78.55
2022-10-31,0.0,20.06,79.14
2022-11-01,0.0,20.27,81.15
2022-11-02,0.0,21.91,84.81
2022-11-03,0.0,20.86,80.08
2022-11-04,0.0,21.03,77.13
2022-11-05,0.0,21.49,67.15
2022-11-06,0.0,22.32,64.08
2022-11-07,0.0,22.17,71.45
2022-11-08,0.0,21.96,78.91
2022-11-09,0.0,20.45,80.13
2022-11-10,0.0,19.63,80.83
2022-11-11,0.0,19.83,82.91
2022-11-12,0.0,20.4,82.5
2022-11-13,0.0,19.92,79.98
2022-11-14,0.0,19.75,78.46
2022-11-15,0.0,19.33,75.67
2022-11-16,0.0,18.79,70.1
2022-11-17,0.0,19.49,68.68
2022-11-18,0.0,18.57,75.8
2022-11-19,0.0,18.09,77.64
2022-11-20,0.0,16.78,74.06
2022-11-21,0.0,18.78,73.2
2022-11-22,0.0,20.06,80.26
2022-11-23,0.0,21.96,80.7
2022-11-24,0.0,21.8,80.51
2022-11-25,0.0,21.19,78.57
2022-11-26,0.0,19.56,74.9
2022-11-27,0.0,19.33,67.31
2022-11-28,0.0,19.54,66.48
2022-11-29,0.0,18.97,68.75
2022-11-30,0.0,18.74,68.76
2022-12-01,0.0,19.91,71.05
2022-12-02,0.0,21.07,76.54
2022-12-03,0.0,21.86,76.18
2022-12-04,0.0,21.53,76.97
2022-12-05,0.0,21.07,71.52
2022-12-06,0.0,20.34,74.75
2022-12-07,0.0,20.2,76.81
2022-12-08,0.0,18.23,68.29
2022-12-09,0.0,17.85,63.17
2022-12-10,0.0,20.21,76.08
2022-12-11,0.65,22.35,78.78
2022-12-12,0.67,23.7,79.75
2022-12-13,0.65,24.25,79.37
2022-12-14,0.47,24.77,77.76
2022-12-15,0.0,23.91,72.31
2022-12-16,0.0,23.6,70.71
2022-12-17,0.0,23.53,72.41
2022-12-18,0.0,20.87,63.26
2022-12-19,0.0,19.72,58.3
2022-12-20,0.0,20.57,56.1
2022-12-21,0.0,20.87,58.87
2022-12-22,0.0,21.14,62.55
2022-12-23,0.0,22.18,59.27
2022-12-24,0.0,22.19,60.4
2022-12-25,0.0,22.24,57.06
2022-12-26,0.0,23.31,68.39
2022-12-27,0.0,24.34,73.37
2022-12-28,0.0,23.51,65.8
2022-12-29,0.0,22.18,64.21
2022-12-30,0.0,22.83,57.81
2022-12-31,0.0,21.97,56.26
2023-01-01,0.0,21.0,58.31
2023-01-02,0.0,20.7,62.8
2023-01-03,0.0,21.71,64.44
2023-01-04,0.03,22.66,67.69
2023-01-05,0.0,22.59,69.78
2023-01-06,0.0,21.44,67.58
2023-01-07,0.0,20.13,57.21
2023-01-08,0.0,18.41,42.52
2023-01-09,0.0,18.0,37.36
2023-01-10,0.0,19.79,35.96
2023-01-11,0.0,21.9,32.25
2023-01-12,0.0,21.32,36.02
2023-01-13,0.0,20.95,39.67
2023-01-14,0.0,20.67,44.87
2023-01-15,0.0,20.93,46.26
2023-01-16,0.0,22.62,47.32
2023-01-17,0.0,22.98,40.43
2023-01-18,0.0,22.26,44.66
2023-01-19,0.0,22.62,50.55
2023-01-20,0.0,23.36,50.61
2023-01-21,0.0,23.26,49.99
2023-01-22,0.0,23.12,47.27
2023-01-23,0.0,23.56,53.08
2023-01-24,0.0,24.58,49.53
2023-01-25,0.0,24.61,44.14
2023-01-26,0.0,23.58,40.68
2023-01-27,0.0,23.43,37.59
2023-01-28,0.0,23.52,40.17
2023-01-29,0.0,24.47,42.26
2023-01-30,0.0,25.19,47.3
2023-01-31,0.0,25.47,41.29
2023-02-01,0.0,23.96,44.2
2023-02-02,0.0,21.94,31.82
2023-02-03,0.0,21.32,23.13
2023-02-04,0.0,22.62,23.75
2023-02-05,0.0,23.1,20.84
2023-02-06,0.0,24.29,21.54
2023-02-07,0.0,24.6,25.28
2023-02-08,0.0,23.96,25.5
2023-02-09,0.0,24.43,22.61
2023-02-10,0.0,25.3,19.61
2023-02-11,0.0,25.46,19.33
2023-02-12,0.0,24.29,21.89
2023-02-13,0.0,23.57,20.06
2023-02-14,0.0,24.0,15.14
2023-02-15,0.0,25.59,14.35
2023-02-16,0.0,26.27,16.77
2023-02-17,0.0,25.5,22.05
2023-02-18,0.0,25.03,23.05
2023-02-19,0.0,25.86,22.27
2023-02-20,0.0,26.78,22.54
2023-02-21,0.0,27.88,17.49
2023-02-22,0.0,27.49,12.97
2023-02-23,0.0,27.08,14.32
2023-02-24,0.0,26.88,14.54
2023-02-25,0.0,26.83,14.06
2023-02-26,0.0,27.3,15.95
2023-02-27,0.0,27.05,24.22
2023-02-28,0.0,27.53,28.88
2023-03-01,0.0,27.44,27.99
2023-03-02,0.0,27.89,27.22
2023-03-03,0.0,29.1,25.81
2023-03-04,0.0,29.25,26.48
2023-03-05,0.0,28.72,24.24
2023-03-06,0.0,28.23,22.68
2023-03-07,0.27,26.82,26.41
2023-03-08,0.0,27.86,25.24
2023-03-09,0.0,27.93,25.41
2023-03-10,0.0,29.04,24.25
2023-03-11,0.0,28.46,24.26
2023-03-12,0.0,28.52,24.94
2023-03-13,0.0,28.4,28.25
2023-03-14,0.0,29.07,25.1
2023-03-15,0.06,29.01,22.58
2023-03-16,2.39,28.14,35.22
2023-03-17,5.65,26.21,51.0
2023-03-18,7.98,25.75,61.26
2023-03-19,1.52,26.24,58.88
2023-03-20,0.09,26.84,49.36
2023-03-21,0.0,26.83,42.04
2023-03-22,0.0,27.37,42.2
2023-03-23,0.0,28.0,39.54
2023-03-24,0.0,29.6,34.57
2023-03-25,0.06,30.07,34.78
2023-03-26,0.04,30.59,31.29
2023-03-27,0.0,29.12,23.59
2023-03-28,0.0,29.73,20.99
2023-03-29,0.0,30.99,23.49
2023-03-30,0.0,30.21,20.83
2023-03-31,0.0,29.32,30.6
2023-04-01,0.0,29.46,24.36
2023-04-02,0.0,29.48,24.67
2023-04-03,0.0,30.67,22.76
2023-04-04,0.0,31.06,23.99
2023-04-05,0.0,32.19,23.82
2023-04-06,0.01,32.22,23.6
2023-04-07,1.34,31.56,39.6
2023-04-08,0.3,30.09,43.66
2023-04-09,0.32,31.26,36.25
2023-04-10,0.0,32.83,31.42
2023-04-11,0.0,34.08,28.12
2023-04-12,0.0,34.94,24.24
2023-04-13,0.07,33.84,25.97
2023-04-14,0.03,31.8,34.06
2023-04-15,0.59,30.1,38.88
2023-04-16,0.0,33.38,26.64
2023-04-17,0.12,34.18,20.99
2023-04-18,0.02,35.18,23.99
2023-04-19,0.01,35.52,23.17
2023-04-20,0.16,35.5,22.73
2023-04-21,3.35,34.12,30.7
2023-04-22,1.43,33.19,28.36
2023-04-23,0.0,31.69,28.54
2023-04-24,0.34,32.17,36.11
2023-04-25,7.28,31.31,48.59
2023-04-26,6.55,29.49,57.45
2023-04-27,7.1,29.56,54.93
2023-04-28,6.02,26.21,69.95
2023-04-29,6.11,27.9,63.46
2023-04-30,29.33,27.53,72.26
2023-05-01,2.69,28.19,66.3
2023-05-02,12.65,27.41,71.7
2023-05-03,10.69,27.36,69.73
2023-05-04,9.07,27.81,65.65
2023-05-05,2.42,28.22,65.99
2023-05-06,1.48,29.73,60.53
2023-05-07,0.62,31.39,55.6
2023-05-08,0.77,32.33,50.93
2023-05-09,0.23,32.15,53.51
2023-05-10,0.0,32.43,52.58
2023-05-11,0.0,32.54,46.7
2023-05-12,0.0,32.12,41.63
2023-05-13,0.0,33.17,34.49
2023-05-14,0.0,32.94,34.47
2023-05-15,0.0,32.72,36.63
2023-05-16,0.0,32.2,37.89
2023-05-17,0.0,33.13,38.57
2023-05-18,0.0,34.52,36.84
2023-05-19,0.0,34.84,31.4
2023-05-20,0.0,34.9,29.97
2023-05-21,1.34,35.51,30.79
2023-05-22,0.83,34.97,33.27
2023-05-23,0.0,35.03,34.26
2023-05-24,0.72,35.8,29.8
2023-05-25,0.03,35.15,28.24
2023-05-26,0.0,33.61,27.67
2023-05-27,0.0,34.66,28.99
2023-05-28,0.0,35.49,32.42
2023-05-29,4.65,35.56,33.57
2023-05-30,2.07,33.8,42.59
2023-05-31,0.02,34.49,34.68
2023-06-01,0.0,34.94,28.22
2023-06-02,0.0,35.0,25.48
2023-06-03,0.47,35.51,31.89
2023-06-04,13.27,33.29,44.43
2023-06-05,0.01,32.85,44.87
2023-06-06,0.02,34.17,40.86
2023-06-07,0.97,34.51,39.86
2023-06-08,0.18,34.4,36.76
2023-06-09,0.03,35.3,35.72
2023-06-10,1.0,34.94,39.02
2023-06-11,0.11,34.7,38.74
2023-06-12,0.02,35.37,35.74
2023-06-13,0.0,35.21,36.82
2023-06-14,0.13,34.82,37.61
2023-06-15,0.02,35.15,34.25
2023-06-16,0.0,35.43,36.06
2023-06-17,0.0,32.97,44.38
2023-06-18,0.0,34.11,40.43
2023-06-19,0.0,34.93,33.15
2023-06-20,0.0,35.49,36.0
2023-06-21,0.46,32.57,47.9
2023-06-22,2.79,30.13,58.32
2023-06-23,1.11,31.64,49.0
2023-06-24,6.51,29.67,59.77
2023-06-25,1.44,30.15,55.8
2023-06-26,12.32,27.54,60.13
2023-06-27,5.85,25.22,70.65
2023-06-28,6.65,25.96,74.78
2023-06-29,1.38,28.93,60.56
2023-06-30,0.0,27.84,62.73
2023-07-01,0.11,29.62,59.3
2023-07-02,1.77,29.62,65.4
2023-07-03,0.49,29.36,67.86
2023-07-04,11.09,28.98,75.19
2023-07-05,20.73,26.79,82.01
2023-07-06,13.59,28.0,76.63
2023-07-07,8.59,27.24,76.64
2023-07-08,2.53,28.06,72.24
2023-07-09,0.14,27.49,72.49
2023-07-10,16.88,28.02,73.71
2023-07-11,11.42,26.47,79.0
2023-07-12,7.7,26.14,78.7
2023-07-13,11.02,25.88,78.03
2023-07-14,15.35,27.46,75.18
2023-07-15,7.95,26.51,79.3
2023-07-16,6.15,25.76,81.27
2023-07-17,14.18,26.91,77.68
2023-07-18,57.71,25.67,89.33
2023-07-19,18.93,25.77,86.91
2023-07-20,34.04,25.26,89.71
2023-07-21,14.16,25.16,84.49
2023-07-22,54.16,25.21,89.16
2023-07-23,10.19,26.15,83.31
2023-07-24,21.03,27.09,82.77
2023-07-25,18.72,25.92,87.83
2023-07-26,23.0,25.97,86.88
2023-07-27,94.95,25.74,90.43
2023-07-28,27.03,25.44,89.51
2023-07-29,0.48,25.78,86.6
2023-07-30,4.78,25.92,86.17
2023-07-31,3.25,25.86,87.6
2023-08-01,1.11,26.23,86.07
2023-08-02,0.81,25.8,84.91
2023-08-03,0.17,25.49,84.2
2023-08-04,0.49,26.36,82.25
2023-08-05,1.91,26.52,81.13
2023-08-06,0.4,26.51,81.55
2023-08-07,0.01,25.96,81.11
2023-08-08,0.16,26.33,81.37
2023-08-09,0.01,25.62,84.24
2023-08-10,0.0,26.94,77.59
2023-08-11,0.0,26.85,78.8
2023-08-12,0.04,26.82,79.95
2023-08-13,0.81,25.36,83.07
2023-08-14,1.71,25.81,80.93
2023-08-15,1.63,26.21,79.75
2023-08-16,0.48,26.37,80.38
2023-08-17,0.13,26.7,80.21
2023-08-18,19.71,24.63,88.96
2023-08-19,24.22,24.33,91.35
2023-08-20,4.66,25.48,85.94
2023-08-21,0.5,26.2,81.32
2023-08-22,0.95,26.37,81.97
2023-08-23,2.67,25.38,85.46
2023-08-24,1.32,26.34,81.73
2023-08-25,1.57,26.42,81.64
2023-08-26,1.33,26.36,83.53
2023-08-27,3.55,26.47,83.16
2023-08-28,0.3,26.36,79.54
2023-08-29,0.31,26.19,79.82
2023-08-30,0.04,26.17,79.77
2023-08-31,0.03,26.15,80.68
2023-09-01,0.01,27.43,78.89
2023-09-02,1.54,27.67,80.07
2023-09-03,25.07,26.45,86.23
2023-09-04,24.04,26.12,86.3
2023-09-05,26.48,25.97,87.31
2023-09-06,11.14,25.8,86.61
2023-09-07,16.85,25.08,91.13
2023-09-08,5.29,25.44,88.46
2023-09-09,7.75,25.81,88.48
2023-09-10,4.05,25.32,88.84
2023-09-11,3.64,26.04,83.97
2023-09-12,1.6,26.05,83.63
2023-09-13,1.0,25.4,83.77
2023-09-14,2.52,24.92,86.78
2023-09-15,1.47,24.51,87.11
2023-09-16,0.11,25.05,84.8
2023-09-17,0.16,26.02,81.33
2023-09-18,0.23,26.34,81.99
2023-09-19,0.01,26.95,79.68
2023-09-20,2.42,26.26,83.92
2023-09-21,6.47,25.16,91.56
2023-09-22,4.23,25.96,87.18
2023-09-23,8.25,26.23,86.78
2023-09-24,14.37,25.58,89.93
2023-09-25,12.84,25.56,89.29
2023-09-26,2.88,25.68,88.48
2023-09-27,0.23,25.89,88.19
2023-09-28,7.26,26.28,87.25
2023-09-29,23.75,26.29,85.39
2023-09-30,3.46,26.48,83.14
2023-10-01,1.21,26.58,82.33
2023-10-02,0.15,25.69,85.43
2023-10-03,0.04,25.57,81.95
2023-10-04,0.0,25.09,77.86
2023-10-05,0.0,24.21,77.89
2023-10-06,0.0,24.31,80.34
2023-10-07,0.0,25.26,79.56
2023-10-08,0.0,25.74,77.34
2023-10-09,0.0,25.75,77.79
2023-10-10,0.0,25.32,79.23
2023-10-11,0.0,24.97,77.39
2023-10-12,0.0,25.0,77.27
2023-10-13,0.0,25.19,76.96
2023-10-14,0.0,25.12,76.82
2023-10-15,0.0,25.1,75.74
2023-10-16,0.0,24.81,77.15
2023-10-17,0.0,24.57,78.18
2023-10-18,0.01,24.6,78.09
2023-10-19,0.02,24.87,78.21
2023-10-20,0.01,24.42,81.06
2023-10-21,0.0,23.53,83.14
2023-10-22,0.0,22.47,78.33
2023-10-23,0.0,22.97,78.46
2023-10-24,0.0,22.32,75.37
2023-10-25,0.0,21.82,71.51
2023-10-26,0.0,21.64,70.74
2023-10-27,0.0,21.53,67.14
2023-10-28,0.0,20.84,68.4
2023-10-29,0.0,20.88,68.84
2023-10-30,0.0,20.81,72.43
2023-10-31,0.0,21.19,76.2
2023-11-01,0.0,21.88,75.91
2023-11-02,0.0,22.35,74.56
2023-11-03,0.0,23.46,74.58
2023-11-04,0.0,23.44,74.7
2023-11-05,0.0,23.33,74.24
2023-11-06,0.0,23.7,81.3
2023-11-07,0.08,23.95,74.91
2023-11-08,6.39,23.38,75.92
2023-11-09,1.12,23.76,73.18
2023-11-10,0.0,23.58,68.14
2023-11-11,0.0,23.26,65.46
2023-11-12,0.0,23.54,67.61
2023-11-13,0.0,23.05,71.77
2023-11-14,0.0,22.29,69.27
2023-11-15,0.0,21.24,66.79
2023-11-16,0.0,20.67,68.95
2023-11-17,0.0,21.1,68.4
2023-11-18,0.0,22.57,66.98
2023-11-19,0.0,23.64,69.17
2023-11-20,0.0,23.01,69.51
2023-11-21,0.0,22.92,70.11
2023-11-22,0.0,23.23,71.62
2023-11-23,0.01,23.47,71.23
2023-11-24,0.32,23.25,77.68
2023-11-25,0.29,22.64,77.83
2023-11-26,4.16,22.46,78.74
2023-11-27,6.67,23.39,79.15
2023-11-28,20.91,24.09,77.74
2023-11-29,6.6,23.05,78.86
2023-11-30,0.89,23.08,76.29
2023-12-01,0.49,23.31,73.24
2023-12-02,0.0,23.63,70.49
2023-12-03,0.07,23.66,69.49
2023-12-04,0.12,23.19,73.3
2023-12-05,0.03,22.38,76.65
2023-12-06,0.81,20.45,85.17
2023-12-07,0.27,22.29,77.21
2023-12-08,0.0,21.8,74.38
2023-12-09,0.0,21.12,69.43
2023-12-10,0.0,20.47,66.67
2023-12-11,0.0,20.37,66.45
2023-12-12,0.0,20.84,66.9
2023-12-13,0.0,21.17,67.27
2023-12-14,0.0,20.77,69.46
2023-12-15,0.0,19.69,67.9
2023-12-16,0.0,18.97,66.06
2023-12-17,0.0,19.56,61.71
2023-12-18,0.0,19.09,63.18
2023-12-19,0.0,17.88,58.26
2023-12-20,0.0,17.16,57.1
2023-12-21,0.0,18.06,52.46
2023-12-22,0.0,19.41,50.94
2023-12-23,0.0,19.96,53.69
2023-12-24,0.0,19.97,57.0
2023-12-25,0.0,20.02,55.71
2023-12-26,0.0,20.39,57.23
2023-12-27,0.0,20.26,61.45
2023-12-28,0.0,20.72,62.43
2023-12-29,0.0,21.53,66.21
2023-12-30,0.0,21.78,61.84
2023-12-31,0.0,21.84,55.99
2024-01-01,0.0,21.66,59.49
2024-01-02,0.0,22.01,60.85
2024-01-03,0.0,22.9,59.64
2024-01-04,0.0,23.87,56.7
