date,rainfall_mm,temperature_c,humidity_pct
2022-04-25,0.0,36.69,16.93
2022-04-26,0.0,36.06,12.91
2022-04-27,0.0,36.97,12.13
2022-04-28,0.0,37.53,12.46
2022-04-29,0.0,37.46,14.39
2022-04-30,0.0,37.57,13.74
2022-05-01,0.0,37.15,15.09
2022-05-02,0.0,37.18,19.64
2022-05-03,0.02,38.1,21.02
2022-05-04,0.01,37.38,22.03
2022-05-05,0.0,36.75,18.01
2022-05-06,0.0,36.25,15.64
2022-05-07,0.0,35.83,20.86
2022-05-08,0.0,37.1,18.5
2022-05-09,0.0,35.67,18.25
2022-05-10,0.0,35.61,27.81
2022-05-11,0.0,36.12,33.85
2022-05-12,0.1,36.87,34.74
2022-05-13,0.84,37.48,32.38
2022-05-14,0.0,38.72,23.63
2022-05-15,0.0,39.16,23.02
2022-05-16,0.67,37.68,32.63
2022-05-17,0.0,36.69,32.88
2022-05-18,0.0,37.17,30.7
2022-05-19,0.0,36.81,32.91
2022-05-20,0.0,37.01,36.73
2022-05-21,0.0,37.05,29.07
2022-05-22,0.03,35.8,28.11
2022-05-23,0.0,35.88,31.05
2022-05-24,2.95,36.39,27.71
2022-05-25,1.94,36.11,30.42
2022-05-26,0.48,36.58,32.39
2022-05-27,0.76,35.89,31.59
2022-05-28,0.0,36.28,28.87
2022-05-29,0.0,36.81,28.21
2022-05-30,0.02,37.44,27.9
2022-05-31,0.71,37.6,27.67
2022-06-01,0.01,38.58,19.81
2022-06-02,0.02,37.57,23.66
2022-06-03,0.0,38.32,18.43
2022-06-04,0.0,38.74,19.62
2022-06-05,0.02,39.04,19.55
2022-06-06,0.0,38.35,20.47
2022-06-07,0.0,38.56,19.11
2022-06-08,0.0,38.71,19.93
2022-06-09,0.2,38.17,28.9
2022-06-10,0.11,37.02,31.22
2022-06-11,0.58,34.83,41.69
2022-06-12,1.61,34.24,44.72
2022-06-13,0.38,34.08,46.67
2022-06-14,1.58,34.54,46.09
2022-06-15,9.52,31.16,62.56
2022-06-16,3.62,30.12,70.43
2022-06-17,6.83,29.52,72.61
2022-06-18,11.92,28.07,81.37
2022-06-19,9.11,29.48,74.11
2022-06-20,19.41,29.13,75.14
2022-06-21,15.66,28.97,76.14
2022-06-22,6.99,29.53,71.46
2022-06-23,2.04,29.83,68.85
2022-06-24,3.63,29.73,70.15
2022-06-25,4.63,29.09,72.92
2022-06-26,4.94,29.13,71.91
2022-06-27,6.99,29.07,72.39
2022-06-28,4.13,29.69,72.34
2022-06-29,4.74,29.75,72.55
2022-06-30,9.77,28.76,80.46
2022-07-01,3.41,28.55,78.59
2022-07-02,11.64,27.64,81.97
2022-07-03,17.65,27.53,84.14
2022-07-04,29.24,26.11,89.22
2022-07-05,27.02,26.79,86.43
2022-07-06,6.86,27.31,79.15
2022-07-07,25.67,27.35,85.71
2022-07-08,21.16,27.77,84.65
2022-07-09,28.22,26.8,88.06
2022-07-10,38.06,26.9,87.14
2022-07-11,59.88,27.14,90.37
2022-07-12,41.33,27.57,89.29
2022-07-13,35.37,28.14,86.12
2022-07-14,49.37,28.62,83.22
2022-07-15,24.19,26.33,90.73
2022-07-16,2.32,27.39,86.28
2022-07-17,54.48,26.51,92.93
2022-07-18,38.77,26.25,92.28
2022-07-19,5.73,25.49,89.65
2022-07-20,2.6,26.65,88.28
2022-07-21,5.69,25.79,93.6
2022-07-22,20.07,26.02,93.06
2022-07-23,16.23,25.55,93.03
2022-07-24,11.03,25.41,91.47
2022-07-25,28.14,25.62,91.57
2022-07-26,20.43,25.71,90.38
2022-07-27,3.65,26.9,85.87
2022-07-28,4.61,27.6,85.5
2022-07-29,3.8,26.85,89.24
2022-07-30,1.9,26.59,88.56
2022-07-31,0.82,26.93,85.77
2022-08-01,0.0,27.28,85.85
2022-08-02,0.06,27.21,86.12
2022-08-03,2.6,28.06,85.11
2022-08-04,4.83,27.51,88.07
2022-08-05,4.68,27.52,87.24
2022-08-06,18.08,26.93,90.63
2022-08-07,33.14,26.14,90.61
2022-08-08,75.02,26.73,89.75
2022-08-09,84.42,26.56,89.9
2022-08-10,62.47,25.07,94.06
2022-08-11,11.26,26.23,90.74
2022-08-12,4.21,26.54,89.89
2022-08-13,11.34,26.16,90.43
2022-08-14,30.98,25.38,93.4
2022-08-15,42.75,24.88,94.03
2022-08-16,51.6,25.56,91.04
2022-08-17,13.62,26.41,88.92
2022-08-18,1.84,26.51,88.4
2022-08-19,0.62,26.24,90.2
2022-08-20,9.26,25.88,92.62
2022-08-21,6.74,25.47,91.28
2022-08-22,2.45,25.37,89.89
2022-08-23,0.77,26.55,86.24
2022-08-24,1.55,26.24,87.44
2022-08-25,0.77,26.42,84.04
2022-08-26,1.11,26.53,84.37
2022-08-27,0.25,26.59,84.92
2022-08-28,0.76,25.33,91.57
2022-08-29,4.14,25.91,90.3
2022-08-30,0.78,27.01,85.73
2022-08-31,1.86,27.41,85.26
2022-09-01,6.92,26.85,88.22
2022-09-02,0.43,27.4,85.29
2022-09-03,3.54,27.01,87.6
2022-09-04,21.56,25.91,91.06
2022-09-05,10.63,25.17,90.98
2022-09-06,2.78,26.99,83.66
2022-09-07,10.1,26.93,85.85
2022-09-08,1.77,26.82,88.0
2022-09-09,0.37,27.11,87.96
2022-09-10,3.43,27.1,87.48
2022-09-11,15.45,27.19,87.82
2022-09-12,68.39,25.95,92.71
2022-09-13,41.52,25.99,91.42
2022-09-14,17.4,26.12,90.79
2022-09-15,5.08,26.34,90.41
2022-09-16,13.09,26.2,91.41
2022-09-17,1.94,26.39,89.1
2022-09-18,0.29,26.51,85.69
2022-09-19,0.76,27.12,84.0
2022-09-20,21.0,26.67,88.48
2022-09-21,13.31,26.08,90.56
2022-09-22,5.59,24.94,93.94
2022-09-23,1.77,24.98,89.06
2022-09-24,0.01,24.95,87.86
2022-09-25,0.55,26.26,82.1
2022-09-26,0.35,26.47,82.49
2022-09-27,2.92,26.31,86.11
2022-09-28,1.49,26.39,85.26
2022-09-29,0.52,26.09,83.77
2022-09-30,0.0,25.91,81.67
2022-10-01,0.0,26.25,82.1
2022-10-02,0.0,26.1,83.94
2022-10-03,0.0,25.97,84.68
2022-10-04,0.34,25.35,86.94
2022-10-05,3.43,25.91,88.62
2022-10-06,6.76,26.41,88.55
2022-10-07,3.97,25.68,88.22
2022-10-08,0.77,25.62,89.41
2022-10-09,3.39,26.38,86.85
2022-10-10,6.34,25.35,90.82
2022-10-11,20.43,25.21,90.99
2022-10-12,5.59,25.32,87.59
2022-10-13,12.19,25.41,86.2
2022-10-14,0.99,25.27,86.4
2022-10-15,0.9,24.45,85.25
2022-10-16,1.68,25.14,87.43
2022-10-17,18.0,25.58,86.17
2022-10-18,8.62,25.07,86.83
2022-10-19,0.8,24.4,88.94
2022-10-20,0.02,24.12,87.01
2022-10-21,0.0,22.12,79.58
2022-10-22,0.0,21.27,81.71
2022-10-23,0.0,20.84,83.69
2022-10-24,0.0,20.66,78.77
2022-10-25,0.0,21.75,68.8
2022-10-26,0.0,21.49,69.62
2022-10-27,0.0,21.54,66.53
2022-10-28,0.0,21.27,68.49
2022-10-29,0.0,21.12,74.33
2022-10-30,0.0,20.95,77.13
2022-10-31,0.0,19.66,78.01
2022-11-01,0.0,20.21,79.44
2022-11-02,0.0,20.78,77.65
2022-11-03,0.0,21.05,75.9
2022-11-04,0.0,20.83,72.2
2022-11-05,0.0,21.63,71.94
2022-11-06,0.0,23.13,71.35
2022-11-07,0.0,22.36,78.44
2022-11-08,0.0,21.2,81.99
2022-11-09,0.0,20.42,82.05
2022-11-10,0.0,20.48,82.4
2022-11-11,0.0,20.83,83.76
2022-11-12,0.0,20.63,82.97
2022-11-13,0.0,19.35,77.52
2022-11-14,0.0,18.53,74.36
2022-11-15,0.0,19.57,67.87
2022-11-16,0.0,20.21,63.66
2022-11-17,0.0,19.38,69.97
2022-11-18,0.0,18.39,76.72
2022-11-19,0.0,16.85,71.92
2022-11-20,0.0,17.14,71.35
2022-11-21,0.0,18.09,73.08
2022-11-22,0.0,19.18,74.85
2022-11-23,0.0,20.0,75.03
2022-11-24,0.0,19.5,73.16
2022-11-25,0.0,18.72,73.37
2022-11-26,0.0,18.41,66.85
2022-11-27,0.0,18.43,60.85
2022-11-28,0.0,19.25,59.89
2022-11-29,0.0,18.97,66.67
2022-11-30,0.0,18.38,74.16
2022-12-01,0.0,19.18,71.8
2022-12-02,0.0,20.24,71.71
2022-12-03,0.0,20.74,70.92
2022-12-04,0.0,20.09,74.11
2022-12-05,0.0,19.85,79.47
2022-12-06,0.0,19.52,75.6
2022-12-07,0.0,17.61,71.14
2022-12-08,0.0,16.19,66.27
2022-12-09,0.0,16.32,67.13
2022-12-10,0.0,18.75,73.63
2022-12-11,0.02,20.97,74.56
2022-12-12,0.35,22.56,77.11
2022-12-13,1.44,22.32,78.03
2022-12-14,0.57,22.12,71.04
2022-12-15,0.43,22.35,71.6
2022-12-16,0.57,22.34,74.14
2022-12-17,0.68,20.38,67.05
2022-12-18,0.0,18.68,61.13
2022-12-19,0.0,18.61,62.74
2022-12-20,0.0,19.61,59.27
2022-12-21,0.0,19.5,64.06
2022-12-22,0.0,19.7,65.82
2022-12-23,0.0,20.08,66.19
2022-12-24,0.0,20.84,66.27
2022-12-25,0.0,21.18,64.57
2022-12-26,0.0,21.3,66.53
2022-12-27,0.0,22.34,65.71
2022-12-28,0.0,20.42,62.84
2022-12-29,0.0,19.48,50.74
2022-12-30,0.0,20.42,59.3
2022-12-31,0.0,21.16,57.74
2023-01-01,0.0,19.15,61.49
2023-01-02,0.0,18.98,62.52
2023-01-03,0.01,19.05,67.38
2023-01-04,1.72,18.49,75.65
2023-01-05,0.21,17.61,78.09
2023-01-06,0.0,18.09,64.38
2023-01-07,0.0,15.63,43.23
2023-01-08,0.0,15.37,42.8
2023-01-09,0.0,17.43,43.93
2023-01-10,0.0,18.73,47.19
2023-01-11,0.0,19.44,45.13
2023-01-12,0.0,19.62,46.9
2023-01-13,0.0,19.66,49.89
2023-01-14,0.0,20.5,55.93
2023-01-15,0.0,18.76,55.98
2023-01-16,0.0,18.75,54.73
2023-01-17,0.0,19.74,60.53
2023-01-18,0.0,19.53,57.19
2023-01-19,0.0,19.96,65.32
2023-01-20,0.0,20.85,67.22
2023-01-21,0.0,22.13,62.6
2023-01-22,0.0,21.75,58.87
2023-01-23,0.0,21.41,57.22
2023-01-24,0.0,22.31,55.81
2023-01-25,0.0,22.52,52.23
2023-01-26,0.0,22.63,44.76
2023-01-27,0.0,22.55,51.99
2023-01-28,0.0,22.92,54.47
2023-01-29,0.0,23.09,54.69
2023-01-30,0.03,24.24,54.34
2023-01-31,0.01,24.3,50.47
2023-02-01,0.0,21.65,41.95
2023-02-02,0.0,19.45,27.49
2023-02-03,0.0,20.52,25.87
2023-02-04,0.0,21.27,25.15
2023-02-05,0.0,21.72,24.36
2023-02-06,0.0,22.82,28.07
2023-02-07,0.0,23.56,27.52
2023-02-08,0.0,22.6,27.98
2023-02-09,0.0,23.5,23.68
2023-02-10,0.0,24.31,23.04
2023-02-11,0.0,25.24,21.51
2023-02-12,0.0,23.68,29.74
2023-02-13,0.0,22.57,20.29
2023-02-14,0.0,22.67,16.73
2023-02-15,0.0,23.92,21.47
2023-02-16,0.0,24.97,23.23
2023-02-17,0.0,24.42,30.82
2023-02-18,0.0,24.86,31.19
2023-02-19,0.0,25.52,26.9
2023-02-20,0.0,25.42,23.07
2023-02-21,0.0,27.7,18.84
2023-02-22,0.0,26.17,14.71
2023-02-23,0.0,26.84,17.36
2023-02-24,0.0,27.12,19.22
2023-02-25,0.0,26.6,19.76
2023-02-26,0.0,26.67,23.96
2023-02-27,0.0,26.61,26.12
2023-02-28,0.0,27.11,29.72
2023-03-01,0.0,27.67,27.55
2023-03-02,0.0,28.5,26.77
2023-03-03,0.0,28.9,28.29
2023-03-04,0.0,28.63,26.4
2023-03-05,0.01,28.86,21.93
2023-03-06,0.01,28.54,24.12
2023-03-07,0.13,27.33,25.82
2023-03-08,0.32,27.66,25.73
2023-03-09,0.0,27.4,23.98
2023-03-10,0.04,28.28,24.48
2023-03-11,0.0,28.01,22.13
2023-03-12,0.0,28.49,21.73
2023-03-13,0.0,29.08,22.03
2023-03-14,0.02,29.09,21.98
2023-03-15,0.18,29.73,24.04
2023-03-16,0.63,27.73,32.47
2023-03-17,1.68,27.17,41.84
2023-03-18,5.45,24.87,56.17
2023-03-19,1.68,25.65,56.88
2023-03-20,1.17,26.78,53.05
2023-03-21,0.31,27.18,48.38
2023-03-22,0.06,27.76,45.71
2023-03-23,0.0,28.27,41.73
2023-03-24,0.0,30.59,35.66
2023-03-25,0.69,31.13,38.14
2023-03-26,2.06,30.51,39.73
2023-03-27,0.0,29.22,25.31
2023-03-28,0.0,29.84,22.59
2023-03-29,0.0,30.59,27.63
2023-03-30,0.0,31.02,27.16
2023-03-31,0.45,30.4,30.64
2023-04-01,0.07,29.86,29.66
2023-04-02,0.0,30.14,26.92
2023-04-03,0.0,31.04,26.84
2023-04-04,0.0,31.77,24.35
2023-04-05,0.0,32.46,24.79
2023-04-06,0.0,32.35,26.52
2023-04-07,7.82,32.24,34.47
2023-04-08,2.0,27.76,52.81
2023-04-09,0.05,29.7,45.2
2023-04-10,2.48,30.29,44.46
2023-04-11,0.41,32.56,38.63
2023-04-12,0.0,34.27,29.88
2023-04-13,0.0,35.17,27.0
2023-04-14,0.0,33.77,27.89
2023-04-15,0.24,31.68,28.39
2023-04-16,0.01,33.64,24.4
2023-04-17,0.0,34.35,21.7
2023-04-18,0.0,34.95,21.17
2023-04-19,0.75,35.51,20.16
2023-04-20,0.24,32.87,25.8
2023-04-21,4.66,31.43,37.44
2023-04-22,6.95,32.02,39.6
2023-04-23,2.25,29.36,54.2
2023-04-24,0.21,29.51,50.28
2023-04-25,5.78,27.65,65.69
2023-04-26,2.44,27.44,64.27
2023-04-27,11.9,27.41,60.63
2023-04-28,2.43,29.58,51.13
2023-04-29,7.36,28.26,63.96
2023-04-30,28.51,26.67,70.28
2023-05-01,4.39,26.71,71.27
2023-05-02,7.96,27.15,66.74
2023-05-03,16.23,26.71,69.17
2023-05-04,0.53,28.61,59.55
2023-05-05,0.11,29.91,54.06
2023-05-06,0.0,31.46,50.48
2023-05-07,0.37,32.22,49.1
2023-05-08,0.11,32.57,51.3
2023-05-09,0.02,33.25,50.57
2023-05-10,0.0,33.27,44.06
2023-05-11,0.0,32.51,33.19
2023-05-12,0.0,32.35,31.51
2023-05-13,0.0,32.36,33.49
2023-05-14,0.0,34.06,33.74
2023-05-15,0.0,34.51,32.43
2023-05-16,0.0,34.9,32.06
2023-05-17,0.0,35.14,33.5
2023-05-18,0.04,35.19,35.07
2023-05-19,0.0,35.61,28.12
2023-05-20,0.0,36.17,26.16
2023-05-21,0.01,36.78,27.16
2023-05-22,0.06,37.05,26.58
2023-05-23,0.0,37.16,25.92
2023-05-24,0.06,37.16,25.05
2023-05-25,0.12,36.06,24.76
2023-05-26,0.02,35.16,27.0
2023-05-27,0.94,35.64,29.57
2023-05-28,1.94,36.44,32.13
2023-05-29,0.44,35.77,32.56
2023-05-30,5.87,34.5,40.84
2023-05-31,0.01,35.06,38.89
2023-06-01,0.0,35.3,25.23
2023-06-02,0.0,36.31,23.1
2023-06-03,0.01,36.4,27.4
2023-06-04,0.01,37.05,27.76
2023-06-05,0.65,36.71,27.74
2023-06-06,0.01,37.15,24.46
2023-06-07,0.14,37.84,25.09
2023-06-08,0.01,37.5,21.34
2023-06-09,0.0,36.46,26.88
2023-06-10,0.0,37.82,23.7
2023-06-11,0.31,38.08,28.96
2023-06-12,0.53,37.94,30.96
2023-06-13,0.11,37.98,31.14
2023-06-14,0.05,36.79,30.95
2023-06-15,0.01,36.33,30.37
2023-06-16,0.0,37.17,29.54
2023-06-17,0.0,36.95,33.0
2023-06-18,0.0,35.15,35.39
2023-06-19,0.0,36.34,32.81
2023-06-20,0.01,36.96,33.46
2023-06-21,0.04,36.06,39.64
2023-06-22,17.67,30.67,63.95
2023-06-23,9.59,27.63,77.49
2023-06-24,1.5,30.01,66.97
2023-06-25,23.64,29.62,70.13
2023-06-26,24.54,26.35,81.01
2023-06-27,43.0,24.77,88.14
2023-06-28,4.16,25.45,82.25
2023-06-29,2.87,26.83,79.76
2023-06-30,1.52,27.19,75.69
2023-07-01,0.5,28.81,72.95
2023-07-02,0.18,29.98,72.46
2023-07-03,0.07,31.15,68.91
2023-07-04,6.46,30.61,73.65
2023-07-05,8.78,29.92,76.52
2023-07-06,14.34,29.2,77.3
2023-07-07,18.96,27.31,85.31
2023-07-08,48.64,27.57,85.94
2023-07-09,20.31,27.32,82.2
2023-07-10,20.02,28.07,81.99
2023-07-11,11.0,27.84,83.5
2023-07-12,3.41,28.69,82.3
2023-07-13,5.02,28.54,82.98
2023-07-14,15.06,26.55,88.91
2023-07-15,38.14,26.46,89.72
2023-07-16,12.04,27.49,83.98
2023-07-17,20.08,26.79,87.99
2023-07-18,39.39,27.6,89.45
2023-07-19,27.14,29.1,81.25
2023-07-20,6.64,29.4,81.34
2023-07-21,43.87,28.3,88.31
2023-07-22,8.88,28.14,87.39
2023-07-23,6.38,27.02,89.25
2023-07-24,5.22,28.45,81.73
2023-07-25,9.23,29.01,81.72
2023-07-26,64.9,29.31,83.74
2023-07-27,41.92,28.98,86.79
2023-07-28,23.21,27.57,92.43
2023-07-29,2.16,26.37,92.1
2023-07-30,0.46,27.14,87.11
2023-07-31,0.79,27.09,87.87
2023-08-01,8.35,27.04,88.94
2023-08-02,9.95,26.07,89.53
2023-08-03,24.08,25.19,91.48
2023-08-04,13.35,25.53,90.2
2023-08-05,5.45,25.9,90.25
2023-08-06,1.27,26.19,88.59
2023-08-07,0.58,26.64,84.61
2023-08-08,0.01,25.83,86.51
2023-08-09,0.0,26.25,85.55
2023-08-10,0.0,26.96,83.8
2023-08-11,0.0,26.81,83.78
2023-08-12,0.0,26.37,85.94
2023-08-13,0.52,26.71,85.08
2023-08-14,0.27,25.64,86.57
2023-08-15,0.26,26.32,83.11
2023-08-16,0.39,26.9,83.13
2023-08-17,28.96,27.49,83.07
2023-08-18,36.03,25.7,92.75
2023-08-19,46.41,25.95,92.82
2023-08-20,4.93,26.77,89.7
2023-08-21,3.06,26.18,89.35
2023-08-22,0.97,26.93,86.5
2023-08-23,19.18,26.65,88.13
2023-08-24,5.54,26.78,87.16
2023-08-25,0.42,26.78,85.46
2023-08-26,1.16,26.91,85.7
2023-08-27,0.31,26.64,85.35
2023-08-28,0.0,26.04,84.61
2023-08-29,0.0,26.25,82.06
2023-08-30,0.48,26.9,80.03
2023-08-31,5.78,26.97,78.05
2023-09-01,0.58,27.95,77.4
2023-09-02,0.01,28.44,80.76
2023-09-03,27.76,27.92,85.83
2023-09-04,7.64,27.88,83.21
2023-09-05,6.57,27.79,83.9
2023-09-06,19.55,27.26,86.51
2023-09-07,29.08,27.23,87.18
2023-09-08,22.41,26.31,92.58
2023-09-09,9.73,27.37,88.36
2023-09-10,4.98,26.77,89.04
2023-09-11,2.67,26.01,90.05
2023-09-12,1.81,26.29,88.3
2023-09-13,2.61,25.58,89.79
2023-09-14,27.8,25.37,91.2
2023-09-15,26.45,25.4,94.68
2023-09-16,9.21,24.88,90.91
2023-09-17,1.37,26.03,82.9
2023-09-18,1.29,27.16,79.47
2023-09-19,0.0,27.22,80.87
2023-09-20,6.25,26.5,87.35
2023-09-21,26.69,26.41,89.18
2023-09-22,25.27,26.58,89.0
2023-09-23,36.7,26.07,94.05
2023-09-24,21.8,26.35,91.36
2023-09-25,3.11,27.02,84.75
2023-09-26,0.61,26.89,84.58
2023-09-27,0.2,27.54,81.33
2023-09-28,0.48,27.47,83.6
2023-09-29,5.43,27.47,81.63
2023-09-30,1.68,26.28,81.41
2023-10-01,0.28,26.83,75.85
2023-10-02,2.04,26.73,84.23
2023-10-03,0.91,25.93,83.72
2023-10-04,0.0,24.89,80.48
2023-10-05,0.0,24.44,83.61
2023-10-06,0.0,24.65,80.36
2023-10-07,0.0,26.14,78.39
2023-10-08,0.0,26.96,75.43
2023-10-09,0.0,26.72,75.39
2023-10-10,0.0,26.53,72.98
2023-10-11,0.0,26.65,72.83
2023-10-12,0.0,27.05,70.32
2023-10-13,0.0,26.91,69.83
2023-10-14,0.0,26.37,69.33
2023-10-15,0.08,25.25,76.13
2023-10-16,0.01,25.31,77.03
2023-10-17,0.0,25.0,74.81
2023-10-18,0.9,25.1,78.39
2023-10-19,0.13,24.7,82.01
2023-10-20,0.24,23.88,83.66
2023-10-21,0.0,22.86,82.39
2023-10-22,0.0,21.95,79.7
2023-10-23,0.0,21.29,78.74
2023-10-24,0.0,20.72,75.77
2023-10-25,0.0,21.1,75.26
2023-10-26,0.0,21.12,70.78
2023-10-27,0.0,20.59,71.35
2023-10-28,0.0,20.23,75.23
2023-10-29,0.0,20.03,78.7
2023-10-30,0.0,20.26,81.25
2023-10-31,0.0,20.7,83.11
2023-11-01,0.0,20.84,80.94
2023-11-02,0.0,22.42,83.15
2023-11-03,0.0,24.06,81.56
2023-11-04,0.0,23.22,77.42
2023-11-05,0.0,22.51,78.62
2023-11-06,0.0,21.59,75.34
2023-11-07,0.0,22.45,72.24
2023-11-08,0.0,21.88,70.42
2023-11-09,0.0,22.0,71.72
2023-11-10,0.0,22.04,74.37
2023-11-11,0.0,22.84,72.13
2023-11-12,0.0,23.25,70.08
2023-11-13,0.0,21.59,78.77
2023-11-14,0.0,20.83,78.49
2023-11-15,0.0,20.29,78.13
2023-11-16,0.0,19.8,73.33
2023-11-17,0.0,19.74,68.41
2023-11-18,0.0,21.51,76.82
2023-11-19,0.0,21.63,78.68
2023-11-20,0.0,20.75,78.78
2023-11-21,0.0,21.04,75.59
2023-11-22,0.0,21.09,73.79
2023-11-23,0.0,20.72,74.27
2023-11-24,0.0,20.16,76.79
2023-11-25,0.0,20.13,75.11
2023-11-26,0.1,19.39,75.63
2023-11-27,18.52,19.57,87.71
2023-11-28,11.52,20.68,88.47
2023-11-29,7.54,21.22,87.05
2023-11-30,0.32,22.48,81.27
2023-12-01,0.29,21.63,81.28
2023-12-02,0.06,22.08,79.88
2023-12-03,0.0,21.51,78.85
2023-12-04,0.12,21.42,78.35
2023-12-05,0.88,21.08,83.4
2023-12-06,9.63,20.32,89.53
2023-12-07,2.22,21.05,87.11
2023-12-08,0.04,21.45,79.07
2023-12-09,0.0,20.75,74.97
2023-12-10,0.0,19.12,72.21
2023-12-11,0.0,18.68,74.71
2023-12-12,0.0,18.95,76.47
2023-12-13,0.0,19.45,74.4
2023-12-14,0.0,18.53,75.38
2023-12-15,0.0,17.09,72.8
2023-12-16,0.0,16.82,63.13
2023-12-17,0.0,16.99,67.01
2023-12-18,0.0,16.19,66.99
2023-12-19,0.0,15.69,59.21
2023-12-20,0.0,15.97,55.99
2023-12-21,0.0,16.96,57.96
2023-12-22,0.0,18.45,56.96
2023-12-23,0.0,17.63,67.81
2023-12-24,0.0,17.28,69.37
2023-12-25,0.0,18.64,66.69
2023-12-26,0.0,18.88,67.09
2023-12-27,0.0,18.55,70.59
2023-12-28,0.0,17.89,73.29
2023-12-29,0.0,18.12,76.5
2023-12-30,0.0,18.89,75.56
2023-12-31,0.0,18.82,74.71
2024-01-01,0.0,18.78,73.74
2024-01-02,0.0,18.57,73.2
2024-01-03,0.0,18.94,72.34
2024-01-04,0.0,19.4,72.17
