date,rainfall_mm,temperature_c,humidity_pct
2022-03-04,0.44,27.71,33.84
2022-03-05,0.07,27.68,29.41
2022-03-06,0.0,27.75,25.46
2022-03-07,0.0,27.61,28.73
2022-03-08,0.04,27.71,24.75
2022-03-09,0.12,28.25,25.14
2022-03-10,0.01,28.08,28.77
2022-03-11,0.0,28.65,26.28
2022-03-12,0.0,28.21,21.21
2022-03-13,0.0,28.18,14.83
2022-03-14,0.0,29.25,15.43
2022-03-15,0.0,31.12,17.29
2022-03-16,0.0,31.52,16.64
2022-03-17,0.0,31.95,16.48
2022-03-18,0.0,31.86,19.26
2022-03-19,0.0,32.09,19.2
2022-03-20,0.0,31.82,18.44
2022-03-21,0.0,31.91,16.1
2022-03-22,0.0,31.95,13.88
2022-03-23,0.0,32.18,16.7
2022-03-24,0.0,32.8,17.07
2022-03-25,0.0,32.69,18.47
2022-03-26,0.0,32.9,19.01
2022-03-27,0.0,32.92,14.44
2022-03-28,0.0,32.58,14.45
2022-03-29,0.0,32.15,12.78
2022-03-30,0.0,32.36,10.06
2022-03-31,0.0,32.17,10.5
2022-04-01,0.0,32.42,11.48
2022-04-02,0.0,32.98,12.91
2022-04-03,0.0,33.61,12.96
2022-04-04,0.0,33.45,11.09
2022-04-05,0.0,33.9,9.55
2022-04-06,0.0,34.71,9.53
2022-04-07,0.0,34.65,10.59
2022-04-08,0.0,34.08,17.18
2022-04-09,0.0,34.79,17.69
2022-04-10,0.0,34.64,15.23
2022-04-11,0.0,34.73,17.02
2022-04-12,0.0,35.84,18.49
2022-04-13,0.0,34.9,17.4
2022-04-14,0.01,34.36,17.51
2022-04-15,0.0,32.32,14.55
2022-04-16,0.0,32.77,14.36
2022-04-17,0.0,33.78,14.83
2022-04-18,0.0,34.59,14.46
2022-04-19,0.0,35.27,13.79
2022-04-20,0.0,36.25,11.74
2022-04-21,0.0,35.74,16.07
2022-04-22,0.0,34.82,19.28
2022-04-23,0.08,35.01,30.51
2022-04-24,0.0,35.41,24.45
2022-04-25,0.0,35.35,14.64
2022-04-26,0.0,35.43,13.94
2022-04-27,0.0,36.07,13.67
2022-04-28,0.0,36.69,10.82
2022-04-29,0.0,36.44,12.93
2022-04-30,0.0,36.57,16.05
2022-05-01,0.0,36.15,20.32
2022-05-02,0.04,36.15,21.36
2022-05-03,0.0,36.07,21.19
2022-05-04,0.0,35.85,20.29
2022-05-05,0.0,35.45,16.3
2022-05-06,0.0,35.66,17.24
2022-05-07,0.0,36.1,18.15
2022-05-08,0.0,37.2,16.2
2022-05-09,0.0,36.95,13.45
2022-05-10,0.0,36.63,16.47
2022-05-11,0.0,37.01,24.38
2022-05-12,0.39,35.72,28.23
2022-05-13,0.05,37.13,22.2
2022-05-14,0.0,36.99,27.27
2022-05-15,0.0,36.67,26.49
2022-05-16,0.04,37.12,19.38
2022-05-17,0.0,36.18,19.15
2022-05-18,0.0,36.45,21.24
2022-05-19,0.01,37.65,24.5
2022-05-20,0.07,37.34,28.22
2022-05-21,0.0,35.13,29.33
2022-05-22,0.0,33.52,38.21
2022-05-23,0.0,33.91,39.06
2022-05-24,0.65,34.25,35.44
2022-05-25,4.5,34.51,39.06
2022-05-26,1.38,35.34,33.42
2022-05-27,0.01,33.98,35.16
2022-05-28,0.0,33.93,39.05
2022-05-29,0.0,34.02,39.08
2022-05-30,0.0,35.15,36.45
2022-05-31,0.57,34.87,36.88
2022-06-01,0.56,36.37,26.1
2022-06-02,0.02,36.5,21.9
2022-06-03,0.0,36.94,21.51
2022-06-04,0.07,36.72,23.98
2022-06-05,0.63,37.39,20.27
2022-06-06,0.0,36.73,22.52
2022-06-07,0.0,35.84,25.81
2022-06-08,0.01,34.99,31.88
2022-06-09,0.98,34.76,38.35
2022-06-10,1.15,34.66,38.01
2022-06-11,3.77,33.33,45.5
2022-06-12,9.37,30.01,64.76
2022-06-13,0.51,29.87,64.03
2022-06-14,9.79,30.38,62.95
2022-06-15,6.62,29.84,66.99
2022-06-16,21.06,29.26,71.78
2022-06-17,1.76,28.5,73.81
2022-06-18,23.81,26.83,85.49
2022-06-19,12.84,28.23,77.53
2022-06-20,7.45,27.69,80.55
2022-06-21,10.22,28.52,75.71
2022-06-22,6.23,28.26,74.75
2022-06-23,1.25,29.66,68.42
2022-06-24,1.8,29.98,69.6
2022-06-25,1.84,28.64,71.85
2022-06-26,1.64,28.82,69.94
2022-06-27,12.41,28.33,74.21
2022-06-28,10.31,27.95,77.45
2022-06-29,5.58,28.22,76.86
2022-06-30,17.69,26.72,85.31
2022-07-01,1.38,27.58,78.92
2022-07-02,6.56,27.06,82.0
2022-07-03,5.77,27.02,83.04
2022-07-04,38.01,25.91,88.17
2022-07-05,16.48,26.2,87.28
2022-07-06,10.19,26.33,82.16
2022-07-07,19.5,26.78,85.72
2022-07-08,9.56,26.07,86.98
2022-07-09,35.78,26.1,88.51
2022-07-10,21.05,25.67,87.49
2022-07-11,22.5,25.18,91.55
2022-07-12,40.06,26.21,91.43
2022-07-13,40.46,26.43,92.25
2022-07-14,33.95,26.65,90.42
2022-07-15,8.49,25.36,91.11
2022-07-16,1.39,26.85,85.29
2022-07-17,22.48,26.37,88.65
2022-07-18,95.16,24.91,92.96
2022-07-19,10.86,25.25,88.85
2022-07-20,4.15,26.03,88.68
2022-07-21,1.64,25.0,91.85
2022-07-22,15.8,24.86,92.65
2022-07-23,17.66,24.65,91.99
2022-07-24,10.09,24.68,93.76
2022-07-25,25.41,25.64,89.06
2022-07-26,12.92,25.38,89.07
2022-07-27,5.45,26.15,87.07
2022-07-28,1.19,26.45,86.91
2022-07-29,4.95,25.72,91.31
2022-07-30,9.56,25.44,87.1
2022-07-31,0.26,26.26,84.68
2022-08-01,0.0,26.46,85.88
2022-08-02,0.49,25.77,89.78
2022-08-03,0.84,27.1,86.65
2022-08-04,4.72,26.46,90.02
2022-08-05,5.53,27.19,85.34
2022-08-06,6.25,25.89,90.97
2022-08-07,12.96,24.87,92.14
2022-08-08,55.44,25.39,93.95
2022-08-09,24.45,25.83,93.96
2022-08-10,50.93,24.68,94.25
2022-08-11,5.1,25.88,89.59
2022-08-12,5.28,25.72,88.91
2022-08-13,3.48,25.48,90.29
2022-08-14,14.54,25.03,91.59
2022-08-15,19.8,24.62,92.03
2022-08-16,16.1,25.03,89.49
2022-08-17,1.25,25.95,87.48
2022-08-18,0.0,26.03,87.34
2022-08-19,0.0,26.11,87.58
2022-08-20,4.79,25.19,90.72
2022-08-21,5.66,25.1,89.74
2022-08-22,2.96,24.33,90.81
2022-08-23,0.2,26.23,85.43
2022-08-24,0.13,25.75,86.07
2022-08-25,0.1,25.61,84.0
2022-08-26,3.0,25.52,85.61
2022-08-27,0.61,25.5,85.85
2022-08-28,0.08,24.67,88.98
2022-08-29,6.09,24.49,90.36
2022-08-30,2.6,25.92,87.54
2022-08-31,6.69,26.72,87.84
2022-09-01,8.59,26.46,87.65
2022-09-02,1.0,27.14,84.25
2022-09-03,0.99,27.13,85.01
2022-09-04,18.53,25.76,90.28
2022-09-05,7.63,25.3,89.08
2022-09-06,13.35,26.61,83.47
2022-09-07,5.2,26.5,83.75
2022-09-08,7.14,26.58,88.15
2022-09-09,3.15,26.6,88.1
2022-09-10,5.73,26.61,87.63
2022-09-11,14.88,26.65,88.21
2022-09-12,39.15,26.57,88.3
2022-09-13,56.81,25.22,93.78
2022-09-14,5.49,25.69,91.17
2022-09-15,5.37,25.89,90.53
2022-09-16,9.3,24.95,93.14
2022-09-17,5.86,25.12,89.53
2022-09-18,1.79,25.6,87.75
2022-09-19,0.62,26.3,86.59
2022-09-20,0.63,26.11,88.23
2022-09-21,10.67,25.11,91.5
2022-09-22,3.56,23.99,91.77
2022-09-23,0.84,23.82,89.38
2022-09-24,0.07,24.19,87.74
2022-09-25,0.05,25.25,85.01
2022-09-26,0.25,25.26,85.28
2022-09-27,0.35,26.03,83.52
2022-09-28,0.5,26.23,84.55
2022-09-29,0.01,26.06,82.54
2022-09-30,0.0,26.21,80.79
2022-10-01,0.05,25.97,82.02
2022-10-02,0.05,25.3,83.86
2022-10-03,0.04,25.31,84.5
2022-10-04,0.04,25.01,86.85
2022-10-05,12.91,25.45,90.05
2022-10-06,17.37,25.45,91.88
2022-10-07,8.76,25.0,88.89
2022-10-08,0.33,25.26,86.93
2022-10-09,6.07,25.6,87.23
2022-10-10,2.33,25.39,89.35
2022-10-11,10.45,24.59,91.41
2022-10-12,8.07,24.93,88.38
2022-10-13,6.0,24.36,89.39
2022-10-14,1.24,24.13,84.71
2022-10-15,0.07,22.39,75.96
2022-10-16,0.36,23.34,83.49
2022-10-17,4.47,25.43,85.45
2022-10-18,6.97,24.63,89.2
2022-10-19,1.34,23.98,81.68
2022-10-20,0.05,24.36,86.02
2022-10-21,0.01,23.45,83.67
2022-10-22,0.01,21.16,76.76
2022-10-23,0.0,21.08,78.85
2022-10-24,0.0,21.33,72.09
2022-10-25,0.0,21.55,69.0
2022-10-26,0.0,21.67,69.93
2022-10-27,0.0,21.2,72.74
2022-10-28,0.0,21.15,69.95
2022-10-29,0.0,21.27,71.73
2022-10-30,0.0,21.37,75.08
2022-10-31,0.0,20.09,79.38
2022-11-01,0.0,19.82,76.26
2022-11-02,0.0,20.46,75.49
2022-11-03,0.0,20.8,74.52
2022-11-04,0.0,21.27,74.66
2022-11-05,0.0,22.35,68.67
2022-11-06,0.0,23.5,67.44
2022-11-07,0.0,23.32,69.8
2022-11-08,0.0,22.21,78.95
2022-11-09,0.0,21.14,80.27
2022-11-10,0.0,21.03,80.1
2022-11-11,0.0,21.55,80.32
2022-11-12,0.0,21.04,80.41
2022-11-13,0.0,19.46,76.4
2022-11-14,0.0,18.86,74.23
2022-11-15,0.0,19.46,66.6
2022-11-16,0.0,20.69,62.81
2022-11-17,0.0,20.1,65.28
2022-11-18,0.0,18.52,69.25
2022-11-19,0.0,17.24,64.87
2022-11-20,0.0,16.94,65.73
2022-11-21,0.0,18.46,64.08
2022-11-22,0.0,19.54,66.13
2022-11-23,0.0,19.68,62.2
2022-11-24,0.0,19.57,63.67
2022-11-25,0.0,19.3,67.62
2022-11-26,0.0,18.96,67.09
2022-11-27,0.0,18.47,66.22
2022-11-28,0.0,18.72,62.96
2022-11-29,0.0,19.12,63.85
2022-11-30,0.0,18.67,68.96
2022-12-01,0.0,19.05,69.09
2022-12-02,0.0,20.84,64.5
2022-12-03,0.0,21.37,63.26
2022-12-04,0.0,21.28,66.02
2022-12-05,0.0,20.98,74.13
2022-12-06,0.0,21.01,71.33
2022-12-07,0.0,19.37,67.03
2022-12-08,0.0,16.98,55.9
2022-12-09,0.0,16.46,60.14
2022-12-10,0.0,19.33,68.78
2022-12-11,0.02,21.44,71.56
2022-12-12,1.74,21.8,83.92
2022-12-13,1.93,22.59,81.37
2022-12-14,2.79,22.74,75.0
2022-12-15,0.11,22.65,69.0
2022-12-16,0.25,23.33,74.44
2022-12-17,0.0,22.39,62.53
2022-12-18,0.0,20.5,55.07
2022-12-19,0.0,19.54,56.65
2022-12-20,0.0,20.35,57.73
2022-12-21,0.0,20.38,57.76
2022-12-22,0.0,20.76,61.27
2022-12-23,0.0,21.24,62.56
2022-12-24,0.0,20.48,67.5
2022-12-25,0.0,20.91,61.51
2022-12-26,0.0,21.98,63.53
2022-12-27,0.0,22.03,66.71
2022-12-28,0.0,21.49,58.6
2022-12-29,0.0,20.42,51.31
2022-12-30,0.0,20.91,58.45
2022-12-31,0.0,20.74,54.74
2023-01-01,0.0,19.72,54.62
2023-01-02,0.0,19.05,56.5
2023-01-03,0.03,18.97,60.07
2023-01-04,0.67,18.92,66.91
2023-01-05,0.01,17.81,76.84
2023-01-06,0.0,18.95,70.11
2023-01-07,0.0,18.52,45.79
2023-01-08,0.0,16.73,35.68
2023-01-09,0.0,17.92,36.29
2023-01-10,0.0,20.3,33.82
2023-01-11,0.0,19.78,38.27
2023-01-12,0.0,20.62,36.37
2023-01-13,0.0,21.0,42.39
2023-01-14,0.0,19.91,41.93
2023-01-15,0.0,19.41,34.96
2023-01-16,0.0,19.93,42.65
2023-01-17,0.0,20.32,46.31
2023-01-18,0.0,20.58,39.66
2023-01-19,0.0,20.83,53.45
2023-01-20,0.0,22.46,51.19
2023-01-21,0.0,22.92,44.61
2023-01-22,0.0,22.98,44.34
2023-01-23,0.0,22.38,50.13
2023-01-24,0.0,23.6,52.09
2023-01-25,0.09,23.99,48.91
2023-01-26,0.0,23.35,54.47
2023-01-27,0.0,23.31,50.24
2023-01-28,0.0,23.36,48.57
2023-01-29,0.0,23.67,44.4
2023-01-30,0.01,24.44,48.59
2023-01-31,0.0,24.78,43.29
2023-02-01,0.0,22.33,40.85
2023-02-02,0.0,20.98,21.07
2023-02-03,0.0,21.05,19.82
2023-02-04,0.0,22.02,19.19
2023-02-05,0.0,22.44,19.38
2023-02-06,0.0,23.03,21.49
2023-02-07,0.0,23.09,22.13
2023-02-08,0.0,23.33,21.5
2023-02-09,0.0,23.72,18.73
2023-02-10,0.0,25.51,17.05
2023-02-11,0.0,25.13,15.61
2023-02-12,0.0,24.24,23.57
2023-02-13,0.0,23.0,16.43
2023-02-14,0.0,23.6,12.24
2023-02-15,0.0,24.76,16.83
2023-02-16,0.0,25.74,17.89
2023-02-17,0.0,25.36,23.99
2023-02-18,0.0,25.37,25.73
2023-02-19,0.0,26.33,21.45
2023-02-20,0.0,26.86,17.31
2023-02-21,0.0,27.38,14.0
2023-02-22,0.0,26.01,12.45
2023-02-23,0.0,26.32,18.61
2023-02-24,0.0,26.6,15.97
2023-02-25,0.0,26.78,13.45
2023-02-26,0.0,26.46,14.4
2023-02-27,0.0,27.46,17.44
2023-02-28,0.0,27.6,22.29
2023-03-01,0.0,28.2,24.76
2023-03-02,0.0,28.63,24.36
2023-03-03,0.0,29.2,23.58
2023-03-04,0.0,29.05,25.89
2023-03-05,0.11,28.91,25.78
2023-03-06,0.07,28.38,25.53
2023-03-07,1.04,26.55,26.35
2023-03-08,0.33,27.2,24.01
2023-03-09,0.0,27.11,23.24
2023-03-10,0.0,27.32,21.62
2023-03-11,0.0,28.32,19.12
2023-03-12,0.0,28.48,20.52
2023-03-13,0.0,28.85,22.19
2023-03-14,0.0,29.61,22.8
2023-03-15,0.42,29.35,24.71
2023-03-16,2.35,26.68,40.47
2023-03-17,1.36,26.51,45.97
2023-03-18,3.66,24.43,58.18
2023-03-19,4.73,24.6,56.44
2023-03-20,0.06,25.57,47.05
2023-03-21,0.0,25.54,46.48
2023-03-22,0.04,26.2,44.92
2023-03-23,0.0,26.78,42.75
2023-03-24,0.0,28.17,38.04
2023-03-25,0.0,28.39,34.63
2023-03-26,0.0,28.5,25.55
2023-03-27,0.0,27.8,22.19
2023-03-28,0.0,28.82,22.06
2023-03-29,0.0,29.92,20.01
2023-03-30,0.0,29.85,23.16
2023-03-31,0.49,29.16,33.96
2023-04-01,0.0,27.95,23.53
2023-04-02,0.0,29.23,27.49
2023-04-03,0.0,30.15,23.84
2023-04-04,0.0,30.45,25.24
2023-04-05,0.0,31.24,24.5
2023-04-06,0.0,31.74,19.63
2023-04-07,8.2,31.01,31.28
2023-04-08,8.82,26.17,60.9
2023-04-09,0.91,29.27,48.41
2023-04-10,1.27,29.27,51.89
2023-04-11,0.0,31.3,41.8
2023-04-12,0.06,31.49,36.08
2023-04-13,0.0,32.78,30.37
2023-04-14,0.0,30.28,36.58
2023-04-15,0.01,27.96,37.29
2023-04-16,0.0,30.8,33.38
2023-04-17,0.0,33.01,23.01
2023-04-18,0.0,34.42,19.85
2023-04-19,0.8,34.04,22.05
2023-04-20,0.47,33.5,23.65
2023-04-21,5.21,31.83,34.07
2023-04-22,0.09,30.92,28.69
2023-04-23,1.25,30.91,31.23
2023-04-24,0.0,30.93,22.0
2023-04-25,2.08,29.82,42.94
2023-04-26,1.41,28.78,52.44
2023-04-27,7.25,29.13,51.94
2023-04-28,2.64,28.98,56.42
2023-04-29,17.12,27.14,69.74
2023-04-30,13.82,26.49,71.83
2023-05-01,3.63,27.05,66.42
2023-05-02,13.73,27.12,66.04
2023-05-03,1.08,27.23,66.22
2023-05-04,0.48,28.5,58.7
2023-05-05,0.0,29.31,57.61
2023-05-06,0.0,30.74,52.76
2023-05-07,0.06,32.07,46.62
2023-05-08,0.0,32.17,44.79
2023-05-09,0.0,32.58,45.87
2023-05-10,0.0,32.41,36.25
2023-05-11,0.0,32.49,30.44
2023-05-12,0.0,32.63,31.04
2023-05-13,0.0,33.25,27.26
2023-05-14,0.0,34.95,22.44
2023-05-15,0.0,34.18,31.3
2023-05-16,0.0,33.63,33.8
2023-05-17,0.0,34.11,37.17
2023-05-18,0.0,35.61,25.81
2023-05-19,0.0,35.2,22.17
2023-05-20,0.0,35.83,23.5
2023-05-21,0.29,35.92,24.53
2023-05-22,0.0,36.09,23.93
2023-05-23,0.0,36.42,24.1
2023-05-24,0.0,35.54,25.64
2023-05-25,1.04,33.72,31.7
2023-05-26,0.0,33.34,33.67
2023-05-27,0.0,34.16,35.92
2023-05-28,0.41,33.75,39.74
2023-05-29,1.69,34.66,32.23
2023-05-30,0.01,35.16,28.96
2023-05-31,0.01,35.11,24.21
2023-06-01,0.0,35.76,22.12
2023-06-02,0.0,35.39,25.26
2023-06-03,0.01,34.63,35.87
2023-06-04,1.54,35.03,33.51
2023-06-05,3.28,34.12,35.12
2023-06-06,3.09,34.89,36.29
2023-06-07,1.61,35.04,34.26
2023-06-08,0.01,35.65,31.76
2023-06-09,0.0,35.32,33.39
2023-06-10,0.26,35.61,33.49
2023-06-11,1.33,35.6,40.21
2023-06-12,0.46,35.97,36.93
2023-06-13,0.15,36.6,32.42
2023-06-14,0.0,35.48,33.6
2023-06-15,0.0,35.04,34.29
2023-06-16,0.0,35.47,36.41
2023-06-17,0.06,34.9,38.7
2023-06-18,0.0,34.4,41.24
2023-06-19,0.0,34.36,39.64
2023-06-20,0.0,34.58,42.33
2023-06-21,0.02,32.79,49.45
2023-06-22,13.26,30.42,62.62
2023-06-23,4.81,27.65,73.78
2023-06-24,2.2,29.84,66.84
2023-06-25,12.61,29.38,68.03
2023-06-26,27.45,26.21,73.22
2023-06-27,4.52,26.45,72.26
2023-06-28,1.87,27.78,69.66
2023-06-29,5.44,27.04,74.96
2023-06-30,1.23,26.51,73.55
2023-07-01,1.53,28.9,68.89
2023-07-02,0.11,29.54,69.52
2023-07-03,0.37,30.5,66.39
2023-07-04,1.57,30.08,71.22
2023-07-05,25.73,28.75,81.28
2023-07-06,22.8,28.16,81.96
2023-07-07,6.8,27.63,79.79
2023-07-08,29.94,27.81,82.71
2023-07-09,8.58,26.14,84.56
2023-07-10,14.24,27.33,81.97
2023-07-11,21.95,26.94,83.93
2023-07-12,14.81,27.52,83.08
2023-07-13,18.85,27.53,83.57
2023-07-14,6.79,27.01,84.23
2023-07-15,10.18,25.6,88.09
2023-07-16,8.47,26.27,84.61
2023-07-17,6.41,27.23,81.8
2023-07-18,23.14,26.07,90.05
2023-07-19,12.77,27.24,86.94
2023-07-20,1.79,28.82,83.74
2023-07-21,68.84,26.49,92.28
2023-07-22,31.8,27.2,88.94
2023-07-23,15.47,26.01,90.69
2023-07-24,1.78,27.35,84.03
2023-07-25,3.57,27.53,83.68
2023-07-26,25.77,26.59,88.37
2023-07-27,23.4,27.37,88.1
2023-07-28,12.34,26.27,91.17
2023-07-29,0.95,26.24,87.07
2023-07-30,0.59,26.57,85.63
2023-07-31,0.12,26.86,85.72
2023-08-01,4.7,26.59,86.76
2023-08-02,4.1,25.58,88.28
2023-08-03,12.66,24.44,91.31
2023-08-04,1.59,25.56,87.12
2023-08-05,5.9,25.56,87.97
2023-08-06,0.84,25.78,85.93
2023-08-07,0.19,26.1,81.87
2023-08-08,0.01,25.21,86.29
2023-08-09,0.0,26.32,83.36
2023-08-10,0.15,26.39,82.16
2023-08-11,0.12,26.13,82.72
2023-08-12,0.31,25.97,84.19
2023-08-13,0.09,26.07,83.51
2023-08-14,0.65,25.84,83.02
2023-08-15,0.5,25.81,81.91
2023-08-16,0.06,26.35,81.23
2023-08-17,8.19,26.61,82.73
2023-08-18,16.02,24.69,90.27
2023-08-19,33.24,24.49,91.7
2023-08-20,10.48,25.27,89.18
2023-08-21,2.45,24.98,89.23
2023-08-22,0.46,26.55,85.26
2023-08-23,1.34,26.21,85.89
2023-08-24,0.29,25.98,85.21
2023-08-25,1.6,26.11,85.04
2023-08-26,0.54,26.48,83.96
2023-08-27,0.06,25.87,83.85
2023-08-28,0.01,25.63,82.37
2023-08-29,0.0,25.73,81.25
2023-08-30,0.0,25.94,79.96
2023-08-31,1.46,26.62,80.94
2023-09-01,0.18,27.3,80.26
2023-09-02,0.01,27.41,79.62
2023-09-03,10.36,26.64,82.99
2023-09-04,2.48,27.08,81.88
2023-09-05,11.86,26.76,83.57
2023-09-06,12.23,26.6,85.89
2023-09-07,25.28,26.75,89.39
2023-09-08,10.67,26.71,88.86
2023-09-09,9.4,26.12,88.45
2023-09-10,5.46,25.08,89.31
2023-09-11,0.2,24.93,88.22
2023-09-12,0.31,25.39,84.72
2023-09-13,1.12,25.38,84.92
2023-09-14,7.27,24.37,91.37
2023-09-15,19.89,24.86,93.25
2023-09-16,26.95,24.47,87.78
2023-09-17,4.38,24.87,84.79
2023-09-18,1.81,26.31,81.48
2023-09-19,0.44,26.66,83.66
2023-09-20,1.21,26.39,86.05
2023-09-21,29.44,26.72,85.8
2023-09-22,14.54,26.15,90.41
2023-09-23,7.12,25.65,91.71
2023-09-24,14.13,25.84,90.88
2023-09-25,5.36,25.94,89.33
2023-09-26,1.31,26.55,83.85
2023-09-27,0.84,26.87,83.43
2023-09-28,2.96,27.26,79.71
2023-09-29,10.05,26.96,80.65
2023-09-30,9.12,26.34,79.95
2023-10-01,0.58,26.21,78.03
2023-10-02,0.06,25.91,80.42
2023-10-03,0.01,24.94,80.45
2023-10-04,0.0,24.05,81.21
2023-10-05,0.0,23.62,83.2
2023-10-06,0.0,23.75,82.79
2023-10-07,0.0,24.72,82.52
2023-10-08,0.0,25.23,80.7
2023-10-09,0.0,24.95,77.83
2023-10-10,0.0,24.65,79.0
2023-10-11,0.0,25.4,75.54
2023-10-12,0.0,26.08,72.78
2023-10-13,0.0,26.3,69.21
2023-10-14,0.0,26.22,62.73
2023-10-15,0.02,25.41,69.99
2023-10-16,0.11,26.08,69.31
2023-10-17,0.1,25.42,74.68
2023-10-18,0.52,25.49,72.93
2023-10-19,0.36,24.73,76.49
2023-10-20,6.28,23.91,82.23
2023-10-21,0.13,23.33,80.4
2023-10-22,0.0,23.33,74.67
2023-10-23,0.0,22.77,75.74
2023-10-24,0.0,22.1,68.98
2023-10-25,0.0,21.9,69.36
2023-10-26,0.0,22.1,64.51
2023-10-27,0.0,22.02,66.14
2023-10-28,0.0,21.12,70.46
2023-10-29,0.0,21.44,70.56
2023-10-30,0.0,20.14,75.58
2023-10-31,0.0,20.65,75.62
2023-11-01,0.0,21.37,75.72
2023-11-02,0.0,22.21,72.34
2023-11-03,0.0,23.65,70.18
2023-11-04,0.0,22.67,64.7
2023-11-05,0.0,22.06,63.79
2023-11-06,0.0,22.1,67.86
2023-11-07,0.0,22.32,66.07
2023-11-08,0.0,22.43,65.79
2023-11-09,0.0,22.7,65.62
2023-11-10,0.0,22.34,67.03
2023-11-11,0.0,23.69,68.12
2023-11-12,0.0,23.31,60.17
2023-11-13,0.0,22.09,66.05
2023-11-14,0.0,22.26,68.56
2023-11-15,0.0,21.31,70.75
2023-11-16,0.0,20.96,69.88
2023-11-17,0.0,20.6,64.81
2023-11-18,0.0,21.62,64.26
2023-11-19,0.0,22.43,70.7
2023-11-20,0.0,21.87,70.57
2023-11-21,0.0,21.45,69.51
2023-11-22,0.0,21.33,67.0
2023-11-23,0.0,21.69,66.13
2023-11-24,0.0,21.34,70.68
2023-11-25,0.0,21.07,72.97
2023-11-26,0.1,19.71,73.2
2023-11-27,42.04,19.02,90.3
2023-11-28,11.86,21.71,87.03
2023-11-29,4.78,21.69,86.07
2023-11-30,3.83,22.5,81.06
2023-12-01,1.65,20.98,85.18
2023-12-02,0.08,22.25,77.66
2023-12-03,0.0,22.22,73.42
2023-12-04,0.0,22.27,73.98
2023-12-05,0.01,21.81,75.89
2023-12-06,2.76,20.79,85.57
2023-12-07,0.61,21.26,83.47
2023-12-08,0.07,21.9,72.27
2023-12-09,0.0,21.04,66.55
2023-12-10,0.0,19.58,66.04
2023-12-11,0.0,19.4,69.03
2023-12-12,0.0,19.87,73.17
2023-12-13,0.0,20.64,72.35
2023-12-14,0.0,19.3,68.38
2023-12-15,0.0,18.46,72.35
2023-12-16,0.0,18.46,63.8
2023-12-17,0.0,18.23,66.07
2023-12-18,0.0,17.6,61.58
2023-12-19,0.0,16.73,54.16
2023-12-20,0.0,16.73,47.64
2023-12-21,0.0,18.22,50.8
2023-12-22,0.0,19.39,53.21
2023-12-23,0.0,19.65,58.38
2023-12-24,0.0,18.42,63.88
2023-12-25,0.0,19.7,59.71
2023-12-26,0.0,19.41,61.82
2023-12-27,0.0,19.05,66.99
2023-12-28,0.0,19.07,70.26
2023-12-29,0.0,19.18,71.09
2023-12-30,0.0,19.96,70.3
2023-12-31,0.0,19.61,71.89
2024-01-01,0.0,19.46,70.26
2024-01-02,0.0,19.63,68.3
2024-01-03,0.0,20.2,67.88
2024-01-04,0.01,21.01,65.69
